speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2
vibrava_shadow,Vibrava (Shadow),77.8,125.2,95.7,127,1523,DRAGON_BREATH,SAND_TOMB,BUG_BUZZ
chimecho,Chimecho,77.7,119.5,120.8,130,1879,ASTONISH,PSYSHOCK,SHADOW_BALL
suicune_shadow,Suicune (Shadow),77.7,107.1,139.9,136,2039,ICE_FANG,BUBBLE_BEAM,SCALD
vullaby,Vullaby,77.7,100.8,129.4,157,2049,AIR_SLASH,BRAVE_BIRD,FOUL_PLAY
bibarel,Bibarel,77.6,122.9,99.2,149,1819,ROLLOUT,SURF,HYPER_FANG
grimer_shadow,Grimer (Shadow),77.6,122.7,86.8,171,1824,POISON_JAB,SLUDGE,MUD_BOMB
shiftry_shadow,Shiftry (Shadow),77.6,133.4,88,143,1680,SNARL,LEAF_BLADE,FOUL_PLAY
typhlosion_hisuian,Typhlosion (Hisuian),77.6,139.6,106.8,108,1611,EMBER,SHADOW_BALL,WILD_CHARGE
alomomola,Alomomola,77.5,97.4,99.4,238,2306,WATERFALL,HYDRO_PUMP,BLIZZARD
braixen_shadow,Braixen (Shadow),77.5,130.5,106.9,123,1718,EMBER,PSYSHOCK,FLAME_CHARGE
golem_alolan,Golem (Alolan),77.5,125.1,122.2,117,1791,VOLT_SWITCH,WILD_CHARGE,ROCK_BLAST
registeel_shadow,Registeel (Shadow),77.5,95.4,188.9,127,2291,LOCK_ON,FOCUS_BLAST,ZAP_CANNON
venomoth,Venomoth,77.5,127,107.5,129,1763,PSYWAVE,POISON_FANG,BUG_BUZZ
armaldo_shadow,Armaldo (Shadow),77.4,133.9,109.1,115,1680,FURY_CUTTER,ROCK_BLAST,LIQUIDATION
chesnaught_shadow,Chesnaught (Shadow),77.4,119.3,126.9,124,1879,VINE_WHIP,FRENZY_PLANT,SUPER_POWER
gabite,Gabite,77.4,128.7,102.4,132,1741,MUD_SHOT,TWISTER,DIG
muk_shadow,Muk (Shadow),77.4,115.8,111.7,148,1916,POISON_JAB,THUNDER_PUNCH,DARK_PULSE
escavalier,Escavalier,77.3,132.1,117.6,108,1679,BUG_BITE,DRILL_RUN,RAZOR_SHELL
flapple,Flapple,77.3,138.1,100.1,117,1618,DRAGON_BREATH,SEED_BOMB,DRAGON_PULSE
oinkologne,Oinkologne,77.3,117.6,101.5,159,1901,TACKLE,BODY_SLAM,TRAILBLAZE
poliwrath_shadow,Poliwrath (Shadow),77.3,115.8,122,137,1936,COUNTER,SCALD,ICY_WIND
zygarde,Zygarde (50% Forme),77.3,114.1,128.3,133,1948,DRAGON_TAIL,CRUNCH,EARTHQUAKE
bewear,Bewear,77.2,129.6,87.1,153,1729,SHADOW_CLAW,SUPER_POWER,STOMP
ledian,Ledian,77.2,101.3,162.5,134,2208,BUG_BITE,DYNAMIC_PUNCH,AERIAL_ACE
celesteela,Celesteela,77.1,119.5,120.7,130,1877,AIR_SLASH,BODY_SLAM,IRON_HEAD
gabite_shadow,Gabite (Shadow),77.1,128.7,102.4,132,1741,MUD_SHOT,TWISTER,DIG
kricketune,Kricketune,77.1,127.7,89.5,153,1751,FURY_CUTTER,X_SCISSOR,AERIAL_ACE
larvesta,Larvesta,77.1,130.8,99.7,131,1710,EMBER,FLAME_WHEEL,BUG_BUZZ
litleo,Litleo,77.1,121.5,105.7,144,1852,INCINERATE,FLAME_CHARGE,CRUNCH
servine_shadow,Servine (Shadow),77.1,105.8,140.3,142,2110,VINE_WHIP,GRASS_KNOT,WRAP
deoxys_defense,Deoxys (Defense),77,101,221.4,98,2193,COUNTER,PSYCHO_BOOST,THUNDERBOLT
floatzel,Floatzel,77,143.8,81.7,133,1564,WATERFALL,AQUA_JET,SWIFT
golduck_shadow,Golduck (Shadow),77,124.1,112.1,129,1797,CONFUSION,CROSS_CHOP,LIQUIDATION
pumpkaboo_average,Pumpkaboo (Average),77,114.2,115.9,126,1670,ASTONISH,GRASS_KNOT,FOUL_PLAY
vibrava,Vibrava,77,125.2,95.7,127,1523,DRAGON_BREATH,SAND_TOMB,BUG_BUZZ
arcanine_shadow,Arcanine (Shadow),76.9,132,102.5,125,1693,FIRE_FANG,WILD_CHARGE,PSYCHIC_FANGS
conkeldurr_shadow,Conkeldurr (Shadow),76.9,134,93.8,133,1673,COUNTER,DYNAMIC_PUNCH,BRUTAL_SWING
corvisquire,Corvisquire,76.9,118.1,104.7,153,1893,PECK,SKY_ATTACK,PAYBACK
growlithe_shadow,Growlithe (Shadow),76.9,126.8,90.7,135,1555,EMBER,FLAME_WHEEL,BODY_SLAM
magmar_shadow,Magmar (Shadow),76.9,135.1,107.6,114,1659,EMBER,FIRE_PUNCH,SCORCHING_SANDS
metagross,Metagross,76.9,132.7,122,104,1686,SHADOW_CLAW,METEOR_MASH,EARTHQUAKE
orbeetle,Orbeetle,76.9,107.9,168.6,114,2075,CONFUSION,PSYSHOCK,BUG_BUZZ
regice,Regice,76.9,104.5,179.9,114,2144,LOCK_ON,BLIZZARD,THUNDER
torterra_shadow,Torterra (Shadow),76.9,119.9,117,133,1867,MUD_SLAP,FRENZY_PLANT,SAND_TOMB
baxcalibur,Baxcalibur,76.8,135.6,95.7,127,1650,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW
crawdaunt,Crawdaunt,76.7,144.7,98.3,109,1552,WATERFALL,NIGHT_SLASH,SCALD
crocalor,Crocalor,76.7,119.4,105.7,148,1869,INCINERATE,CRUNCH,DISARMING_VOICE
raticate_alolan_shadow,Raticate (Alolan) (Shadow),76.7,107,130.1,150,2091,QUICK_ATTACK,CRUNCH,HYPER_BEAM
sandygast,Sandygast,76.7,113.4,111.7,135,1712,ASTONISH,SHADOW_BALL,SAND_TOMB
escavalier_shadow,Escavalier (Shadow),76.6,132.1,117.6,108,1679,BUG_BITE,DRILL_RUN,RAZOR_SHELL
meganium_shadow,Meganium (Shadow),76.6,110.8,139,131,2018,VINE_WHIP,FRENZY_PLANT,EARTHQUAKE
skarmory,Skarmory,76.6,105.5,166.5,121,2127,AIR_SLASH,BRAVE_BIRD,SKY_ATTACK
slowpoke,Slowpoke,76.6,104.1,94.9,186,1840,CONFUSION,PSYSHOCK,WATER_PULSE
zangoose,Zangoose,76.6,144.7,87.7,122,1550,FURY_CUTTER,CLOSE_COMBAT,NIGHT_SLASH
venomoth_shadow,Venomoth (Shadow),76.5,127,107.5,129,1763,PSYWAVE,POISON_FANG,BUG_BUZZ
zoroark_hisuian,Zoroark (Hisuian),76.4,163.4,87.5,96,1374,SHADOW_CLAW,SHADOW_BALL,FOUL_PLAY
aipom_shadow,Aipom (Shadow),76.3,124.3,106.7,135,1792,ASTONISH,SWIFT,AERIAL_ACE
probopass,Probopass,76.3,95.9,203.1,119,2320,SPARK,ROCK_SLIDE,ZAP_CANNON
arcanine,Arcanine,76.2,132,102.5,125,1693,FIRE_FANG,WILD_CHARGE,PSYCHIC_FANGS
decidueye,Decidueye,76.2,127.8,115.2,119,1754,LEAFAGE,FRENZY_PLANT,SPIRIT_SHACKLE
magmar,Magmar,76.2,135.1,107.6,114,1659,KARATE_CHOP,FIRE_PUNCH,SCORCHING_SANDS
mienshao,Mienshao,76.2,158.9,84.8,105,1415,FORCE_PALM,BRUTAL_SWING,GRASS_KNOT
golduck,Golduck,76.1,124.1,112.1,129,1797,CONFUSION,CROSS_CHOP,LIQUIDATION
nidorina_shadow,Nidorina (Shadow),76.1,110.9,113.4,157,1975,POISON_STING,POISON_FANG,SLUDGE_BOMB
quilladin,Quilladin,76.1,114.9,130.2,130,1947,VINE_WHIP,BODY_SLAM,ENERGY_BALL
rapidash,Rapidash,76.1,133.6,111.5,112,1670,INCINERATE,FLAME_CHARGE,WILD_CHARGE
aipom,Aipom,76,124.3,106.7,135,1792,ASTONISH,SWIFT,AERIAL_ACE
golett,Golett,76,119.3,89.9,141,1513,ASTONISH,SHADOW_PUNCH,BRICK_BREAK
heatran_shadow,Heatran (Shadow),76,130.7,115.4,110,1661,FIRE_SPIN,MAGMA_STORM,STONE_EDGE
hitmontop,Hitmontop,76,121.2,149.8,102,1853,COUNTER,CLOSE_COMBAT,TRIPLE_AXEL
swoobat,Swoobat,76,126.6,101.6,138,1777,CONFUSION,FLY,PSYCHIC_FANGS
eelektrik,Eelektrik,75.9,122.3,110,136,1831,ACID,DISCHARGE,CRUNCH
parasect,Parasect,75.9,124.1,118.2,123,1807,FURY_CUTTER,X_SCISSOR,CROSS_POISON
rapidash_shadow,Rapidash (Shadow),75.9,133.6,111.5,112,1670,INCINERATE,FLAME_CHARGE,WILD_CHARGE
staravia,Staravia,75.9,131.9,91.5,135,1631,WING_ATTACK,BRAVE_BIRD,FLY
weezing_shadow,Weezing (Shadow),75.9,117.6,139.5,116,1905,ROLLOUT,SLUDGE_BOMB,SHADOW_BALL
quilladin_shadow,Quilladin (Shadow),75.8,114.9,130.2,130,1947,VINE_WHIP,BODY_SLAM,ENERGY_BALL
xatu,Xatu,75.8,132.2,107.9,119,1698,PECK,PSYSHOCK,AERIAL_ACE
frigibax,Frigibax,75.7,125.2,84.8,149,1583,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW
kleavor,Kleavor,75.7,143.6,104.5,104,1561,FURY_CUTTER,X_SCISSOR,ROCK_SLIDE
magmortar_shadow,Magmortar (Shadow),75.7,140.8,104.5,108,1589,KARATE_CHOP,FIRE_PUNCH,THUNDERBOLT
celebi,Celebi,75.6,120.4,119.3,129,1855,CONFUSION,AURA_SPHERE,LEAF_STORM
linoone_galarian_shadow,Linoone (Galarian) (Shadow),75.6,114.1,111.7,154,1965,SNARL,BODY_SLAM,DIG
muk_alolan_shadow,Muk (Alolan) (Shadow),75.6,115.8,111.7,148,1916,POISON_JAB,DARK_PULSE,ACID_SPRAY
palpitoad,Palpitoad,75.6,116.2,102.9,161,1927,MUD_SHOT,EARTH_POWER,WATER_PULSE
weepinbell_shadow,Weepinbell (Shadow),75.6,139.3,82.6,140,1613,ACID,POWER_WHIP,SEED_BOMB
wyrdeer,Wyrdeer,75.6,126.6,95.5,146,1767,CONFUSION,STOMP,WILD_CHARGE
cacturne_shadow,Cacturne (Shadow),75.5,147.2,85,121,1516,SUCKER_PUNCH,TRAILBLAZE,DYNAMIC_PUNCH
grimer_alolan_shadow,Grimer (Alolan) (Shadow),75.5,122.7,86.8,171,1824,POISON_JAB,CRUNCH,SLUDGE_BOMB
pumpkaboo_small,Pumpkaboo (Small),75.5,115.1,116.8,119,1600,ASTONISH,GRASS_KNOT,FOUL_PLAY
conkeldurr,Conkeldurr,75.4,134,93.8,133,1673,COUNTER,DYNAMIC_PUNCH,BRUTAL_SWING
kilowattrel,Kilowattrel,75.4,143.2,92.5,118,1563,THUNDER_SHOCK,ACROBATICS,AERIAL_ACE
ledian_shadow,Ledian (Shadow),75.4,101.3,162.5,134,2208,BUG_BITE,DYNAMIC_PUNCH,AERIAL_ACE
pinsir_shadow,Pinsir (Shadow),75.4,139.6,112.6,102,1604,FURY_CUTTER,CLOSE_COMBAT,X_SCISSOR
slurpuff,Slurpuff,75.4,116,119.4,139,1926,FAIRY_WIND,PLAY_ROUGH,ENERGY_BALL
cacturne,Cacturne,75.3,147.2,85,121,1516,SUCKER_PUNCH,TRAILBLAZE,DYNAMIC_PUNCH
chatot,Chatot,75.3,139.6,78.4,147,1610,PECK,SKY_ATTACK,HEAT_WAVE
cinderace,Cinderace,75.3,139,99.4,117,1617,FIRE_SPIN,BLAST_BURN,PYRO_BALL
electabuzz,Electabuzz,75.3,130.8,113.2,115,1704,THUNDER_SHOCK,THUNDER_PUNCH,RETURN
electabuzz_shadow,Electabuzz (Shadow),75.3,132.1,112.5,114,1696,THUNDER_SHOCK,THUNDER_PUNCH,THUNDERBOLT
kabuto_shadow,Kabuto (Shadow),75.3,134.4,129.4,96,1672,MUD_SHOT,AQUA_JET,ROCK_TOMB
nidoking_shadow,Nidoking (Shadow),75.3,129.4,105.2,127,1731,FURY_CUTTER,SAND_TOMB,MEGAHORN
pancham,Pancham,75.3,123.3,99.3,149,1826,LOW_KICK,BODY_SLAM,CRUNCH
braixen,Braixen,75.2,130.5,106.9,123,1718,EMBER,PSYSHOCK,FLAME_CHARGE
dialga_shadow,Dialga (Shadow),75.2,139.4,107,106,1581,DRAGON_BREATH,IRON_HEAD,THUNDER
kabuto,Kabuto,75.2,134.4,129.4,96,1672,MUD_SHOT,AQUA_JET,ROCK_TOMB
pawmo,Pawmo,75.2,136.1,81.5,142,1576,THUNDER_SHOCK,WILD_CHARGE,THUNDER_PUNCH
sawk_shadow,Sawk (Shadow),75.2,140.3,97.3,117,1599,LOW_KICK,BRICK_BREAK,BODY_SLAM
hatterene,Hatterene,75.1,142.1,115,96,1570,PSYCHO_CUT,PSYSHOCK,POWER_WHIP
lampent_shadow,Lampent (Shadow),75.1,132.5,99,129,1692,EMBER,HEAT_WAVE,ENERGY_BALL
scyther,Scyther,75.1,134.8,109.4,113,1668,FURY_CUTTER,NIGHT_SLASH,X_SCISSOR
kecleon,Kecleon,75,115.5,142.2,118,1940,SUCKER_PUNCH,AERIAL_ACE,ICE_BEAM
magby,Magby,75,139.4,95.7,120,1603,KARATE_CHOP,FIRE_PUNCH,BRICK_BREAK
monferno_shadow,Monferno (Shadow),75,129.6,96,139,1731,EMBER,FLAME_WHEEL,LOW_SWEEP
absol_shadow,Absol (Shadow),74.9,156.6,83.9,109,1434,PSYCHO_CUT,BRUTAL_SWING,MEGAHORN
delphox_shadow,Delphox (Shadow),74.9,132.6,115.6,110,1687,FIRE_SPIN,PSYSHOCK,BLAST_BURN
mudsdale,Mudsdale,74.9,123.5,107.1,136,1800,MUD_SLAP,BODY_SLAM,EARTHQUAKE
shiftry,Shiftry,74.8,133.4,88,143,1680,SNARL,LEAF_BLADE,FOUL_PLAY
grafaiai,Grafaiai,74.7,134.2,107.7,115,1664,MUD_SLAP,POISON_FANG,SLUDGE_BOMB
linoone_galarian,Linoone (Galarian),74.7,114.1,111.7,154,1965,SNARL,BODY_SLAM,DIG
corsola,Corsola,74.6,108.5,142,134,2066,BUBBLE,POWER_GEM,ROCK_BLAST
fraxure,Fraxure,74.6,144.2,91.5,118,1558,DRAGON_TAIL,AQUA_TAIL,NIGHT_SLASH
heatran,Heatran,74.6,132.9,112.2,113,1687,FIRE_SPIN,MAGMA_STORM,STONE_EDGE
hitmonlee_shadow,Hitmonlee (Shadow),74.6,141.8,118.9,94,1586,LOW_KICK,BLAZE_KICK,BRICK_BREAK
pinsir,Pinsir,74.6,139.6,112.6,102,1604,FURY_CUTTER,CLOSE_COMBAT,X_SCISSOR
staraptor,Staraptor,74.6,140.3,90.8,125,1594,WING_ATTACK,FLY,CLOSE_COMBAT
weepinbell,Weepinbell,74.6,137.9,84.8,139,1627,ACID,POWER_WHIP,SEED_BOMB
charmeleon_shadow,Charmeleon (Shadow),74.5,126.6,109.4,128,1774,EMBER,FIRE_PUNCH,FLAMETHROWER
houndstone,Houndstone,74.5,120.3,130.3,119,1866,LICK,SHADOW_BALL,PSYCHIC_FANGS
kangaskhan,Kangaskhan,74.5,114.5,110.8,153,1944,LOW_KICK,BRICK_BREAK,STOMP
slowpoke_shadow,Slowpoke (Shadow),74.5,104.1,94.9,186,1840,CONFUSION,PSYSHOCK,WATER_PULSE
tauros_combat,Tauros (Combat),74.5,127.8,120.6,114,1759,DOUBLE_KICK,CLOSE_COMBAT,TRAILBLAZE
volcanion,Volcanion,74.5,135.5,117.4,103,1640,INCINERATE,SCALD,OVERHEAT
appletun,Appletun,74.4,116.5,102.5,161,1924,ASTONISH,SEED_BOMB,OUTRAGE
manectric,Manectric,74.4,142.4,91.3,121,1574,THUNDER_FANG,PSYCHIC_FANGS,WILD_CHARGE
metagross_shadow,Metagross (Shadow),74.4,132.7,122,104,1686,SHADOW_CLAW,METEOR_MASH,EARTHQUAKE
mr_mime,Mr. Mime,74.4,131.5,144.2,90,1709,PSYWAVE,SHADOW_BALL,PSYCHIC
serperior_shadow,Serperior (Shadow),74.4,110.2,142.2,130,2038,VINE_WHIP,FRENZY_PLANT,LEAF_TORNADO
sneasler_shadow,Sneasler (Shadow),74.4,145.4,94.7,112,1543,SHADOW_CLAW,CLOSE_COMBAT,X_SCISSOR
armaldo,Armaldo,74.3,133.9,109.1,115,1680,FURY_CUTTER,ROCK_BLAST,LIQUIDATION
regieleki,Regieleki,74.3,149.8,82.5,119,1472,VOLT_SWITCH,THUNDER_CAGE,HYPER_BEAM
sandshrew,Sandshrew,74.3,118.4,113.4,127,1707,SAND_ATTACK,SAND_TOMB,ROCK_TOMB
staravia_shadow,Staravia (Shadow),74.3,131.9,91.5,135,1631,WING_ATTACK,BRAVE_BIRD,FLY
emboar_shadow,Emboar (Shadow),74.2,137.8,80.4,147,1631,EMBER,BLAST_BURN,HEAT_WAVE
hattrem,Hattrem,74.2,122.7,115.7,128,1818,CONFUSION,PSYSHOCK,DAZZLING_GLEAM
krookodile,Krookodile,74.2,133.1,98,129,1685,MUD_SLAP,SAND_TOMB,CRUNCH
lugia_shadow,Lugia (Shadow),74.2,104.2,164.3,124,2125,DRAGON_TAIL,FLY,AEROBLAST
nidoking,Nidoking,74.2,129.4,105.2,127,1731,FURY_CUTTER,SAND_TOMB,MEGAHORN
drifloon,Drifloon,74.1,110.9,79.8,186,1647,HEX,SHADOW_BALL,ICY_WIND
magmortar,Magmortar,74.1,140.8,104.5,108,1589,KARATE_CHOP,FIRE_PUNCH,THUNDERBOLT
skarmory_shadow,Skarmory (Shadow),74.1,105.5,166.5,121,2127,AIR_SLASH,BRAVE_BIRD,SKY_ATTACK
delphox,Delphox,74,132.6,115.6,110,1687,FIRE_SPIN,PSYSHOCK,BLAST_BURN
growlithe,Growlithe,74,126.8,90.7,135,1555,EMBER,FLAME_WHEEL,BODY_SLAM
hydrapple,Hydrapple,74,122.2,110.7,136,1841,DRAGON_TAIL,SEED_BOMB,OUTRAGE
slowpoke_galarian,Slowpoke (Galarian),74,104.1,94.9,186,1840,CONFUSION,PSYSHOCK,SURF
sneasler,Sneasler,74,145.4,94.7,112,1543,SHADOW_CLAW,CLOSE_COMBAT,X_SCISSOR
staraptor_shadow,Staraptor (Shadow),74,140.3,90.8,125,1594,WING_ATTACK,FLY,CLOSE_COMBAT
geodude_alolan_shadow,Geodude (Alolan) (Shadow),73.9,123.5,123.5,113,1724,VOLT_SWITCH,ROCK_TOMB,ROCK_SLIDE
leafeon,Leafeon,73.9,128.1,133.9,102,1750,QUICK_ATTACK,LEAF_BLADE,LAST_RESORT
sandshrew_shadow,Sandshrew (Shadow),73.9,118.4,113.4,127,1707,SAND_ATTACK,SAND_TOMB,ROCK_TOMB
wobbuffet,Wobbuffet,73.9,63,101.6,333,2134,COUNTER,RETURN,MIRROR_COAT
wormadam_sandy,Wormadam (Sandy),73.9,110,144.8,128,2040,SUCKER_PUNCH,BUG_BUZZ,BULLDOZE
ceruledge,Ceruledge,73.8,136.3,114,106,1648,INCINERATE,SHADOW_BALL,HEAT_WAVE
croconaw,Croconaw,73.8,117.7,120,135,1908,WATER_GUN,ICE_PUNCH,WATER_PULSE
drifloon_shadow,Drifloon (Shadow),73.8,110.9,79.8,186,1647,HEX,SHADOW_BALL,ICY_WIND
emboar,Emboar,73.8,137.8,80.4,147,1631,EMBER,BLAST_BURN,HEAT_WAVE
hitmontop_shadow,Hitmontop (Shadow),73.8,121.2,149.8,102,1853,COUNTER,CLOSE_COMBAT,TRIPLE_AXEL
aerodactyl,Aerodactyl,73.7,134.4,103.3,120,1667,DRAGON_BREATH,ROCK_SLIDE,EARTH_POWER
floette,Floette,73.7,114.2,134.5,128,1967,VINE_WHIP,DAZZLING_GLEAM,PETAL_BLIZZARD
ponyta_shadow,Ponyta (Shadow),73.7,133.5,108.2,116,1676,EMBER,FLAME_WHEEL,STOMP
elekid,Elekid,73.6,126,97.4,120,1474,THUNDER_SHOCK,THUNDER_PUNCH,BRICK_BREAK
granbull_shadow,Granbull (Shadow),73.6,135.3,88.3,139,1662,CHARM,CLOSE_COMBAT,CRUNCH
grovyle,Grovyle,73.6,136.3,103.2,117,1647,QUICK_ATTACK,LEAF_BLADE,AERIAL_ACE
smoochum,Smoochum,73.6,141.1,89,120,1509,POWDER_SNOW,PSYSHOCK,ICE_PUNCH
tangrowth,Tangrowth,73.6,120.7,112.7,136,1852,VINE_WHIP,POWER_WHIP,ROCK_SLIDE
articuno_galarian,Articuno (Galarian),73.5,134.1,110.9,112,1667,PSYCHO_CUT,FLY,BRAVE_BIRD
bayleef,Bayleef,73.5,105.5,141.5,142,2122,MAGICAL_LEAF,ANCIENT_POWER,ENERGY_BALL
durant,Durant,73.4,135.2,122.4,100,1656,BUG_BITE,X_SCISSOR,STONE_EDGE
tyrunt,Tyrunt,73.4,126.6,107.8,129,1763,DRAGON_TAIL,ROCK_TOMB,STOMP
combusken,Combusken,73.3,130.3,100.8,131,1723,EMBER,ROCK_SLIDE,FLAME_CHARGE
haunter_shadow,Haunter (Shadow),73.3,161.1,85.5,101,1392,SHADOW_CLAW,ICE_PUNCH,SHADOW_BALL
prinplup,Prinplup,73.3,118.6,117,136,1889,BUBBLE,ICY_WIND,HYDRO_PUMP
zebstrika_shadow,Zebstrika (Shadow),73.3,137.7,95.4,124,1630,LOW_KICK,WILD_CHARGE,DISCHARGE
combusken_shadow,Combusken (Shadow),73.2,130.3,100.8,131,1723,EMBER,ROCK_SLIDE,FLAME_CHARGE
cryogonal,Cryogonal,73.2,115.8,137.9,121,1935,ICE_SHARD,TRIPLE_AXEL,NIGHT_SLASH
moltres_shadow,Moltres (Shadow),73.2,139.9,102,112,1599,WING_ATTACK,FLY,HEAT_WAVE
monferno,Monferno,73.2,129.6,96,139,1731,EMBER,FLAME_WHEEL,LOW_SWEEP
beartic,Beartic,73.1,135.4,94,130,1657,POWDER_SNOW,ICE_PUNCH,LIQUIDATION
espurr,Espurr,73.1,113.4,108.3,145,1783,CONFUSION,PSYSHOCK,ENERGY_BALL
golem_shadow,Golem (Shadow),73.1,125.1,122.2,117,1791,MUD_SLAP,STONE_EDGE,ROCK_BLAST
hitmonlee,Hitmonlee,73.1,141.8,118.9,94,1586,LOW_KICK,BLAZE_KICK,BRICK_BREAK
lampent,Lampent,73.1,132.5,99,129,1692,EMBER,HEAT_WAVE,ENERGY_BALL
probopass_shadow,Probopass (Shadow),73.1,97.3,198.9,119,2305,SPARK,ROCK_SLIDE,ZAP_CANNON
chansey,Chansey,73,63,120.1,421,3188,ZEN_HEADBUTT,DAZZLING_GLEAM,PSYCHIC
moltres,Moltres,73,136.7,103.6,115,1631,WING_ATTACK,FLY,HEAT_WAVE
geodude_alolan,Geodude (Alolan),72.9,123.5,123.5,113,1724,VOLT_SWITCH,ROCK_TOMB,ROCK_SLIDE
tauros_blaze,Tauros (Blaze),72.9,127.8,120.6,114,1759,DOUBLE_KICK,FLAME_CHARGE,TRAILBLAZE
swellow,Swellow,72.8,135.9,99.9,121,1645,WING_ATTACK,BRAVE_BIRD,AERIAL_ACE
absol,Absol,72.7,156.6,83.9,109,1434,PSYCHO_CUT,BRUTAL_SWING,MEGAHORN
aggron,Aggron,72.7,116.6,155.7,106,1925,DRAGON_TAIL,ROCK_TOMB,THUNDER
seismitoad,Seismitoad,72.7,120.3,100.8,154,1869,MUD_SHOT,EARTH_POWER,SLUDGE_BOMB
tangrowth_shadow,Tangrowth (Shadow),72.7,120.7,112.7,136,1852,VINE_WHIP,POWER_WHIP,ROCK_SLIDE
bouffalant,Bouffalant,72.6,118.8,115.8,137,1888,MUD_SHOT,STOMP,MEGAHORN
carkol,Carkol,72.6,97,141.5,168,2308,SMACK_DOWN,ROCK_SLIDE,FLAME_CHARGE
mismagius,Mismagius,72.6,131.6,123.6,104,1693,HEX,SHADOW_BALL,DAZZLING_GLEAM
mudbray,Mudbray,72.6,129.8,98.6,134,1717,MUD_SLAP,BODY_SLAM,EARTHQUAKE
basculin,Basculin,72.5,133.9,97.1,129,1679,WATER_GUN,AQUA_TAIL,AQUA_JET
croconaw_shadow,Croconaw (Shadow),72.5,117.7,120,135,1908,WATER_GUN,ICE_PUNCH,WATER_PULSE
ivysaur,Ivysaur,72.5,118.7,121,131,1883,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB
sawk,Sawk,72.5,140.3,97.3,117,1599,LOW_KICK,BRICK_BREAK,BODY_SLAM
tyrantrum,Tyrantrum,72.5,129,115.1,116,1724,DRAGON_TAIL,ROCK_TOMB,CRUNCH
pyroar,Pyroar,72.4,135,97.9,126,1667,INCINERATE,FLAME_CHARGE,DARK_PULSE
spritzee,Spritzee,72.4,105,107.5,168,1898,CHARM,THUNDERBOLT,DRAINING_KISS
pignite,Pignite,72.3,127.3,87,158,1751,EMBER,ROCK_TOMB,FLAME_CHARGE
delcatty,Delcatty,72.2,111.9,116.8,153,2000,CHARM,WILD_CHARGE,DISARMING_VOICE
slowking,Slowking,72.2,113.4,120.9,144,1975,CONFUSION,SURF,BLIZZARD
mantyke,Mantyke,72.1,100.8,163,120,1973,BUBBLE,WATER_PULSE,AERIAL_ACE
brionne,Brionne,72,125.8,117,121,1783,CHARM,AQUA_JET,DISARMING_VOICE
misdreavus,Misdreavus,71.9,123,120.8,122,1814,PSYWAVE,SHADOW_SNEAK,DARK_PULSE
sneasel_hisuian,Sneasel (Hisuian),71.9,133.9,111.7,111,1662,POISON_JAB,CLOSE_COMBAT,X_SCISSOR
pidgeotto_shadow,Pidgeotto (Shadow),71.8,110.9,100.8,147,1644,WING_ATTACK,AIR_CUTTER,TWISTER
sharpedo_shadow,Sharpedo (Shadow),71.8,166.6,64,126,1345,WATERFALL,CRUNCH,POISON_FANG
tirtouga_shadow,Tirtouga (Shadow),71.7,114.3,132.4,130,1970,WATER_GUN,SURF,BODY_SLAM
flareon,Flareon,71.6,142.2,109.9,100,1564,EMBER,SUPER_POWER,HEAT_WAVE
misdreavus_shadow,Misdreavus (Shadow),71.6,123,120.8,122,1814,ASTONISH,SHADOW_SNEAK,DARK_PULSE
charmeleon,Charmeleon,71.5,126.6,109.4,128,1774,EMBER,FIRE_PUNCH,RETURN
gardevoir_shadow,Gardevoir (Shadow),71.5,136.5,115.6,104,1642,CHARM,TRIPLE_AXEL,SHADOW_BALL
zebstrika,Zebstrika,71.5,137.7,95.4,124,1630,LOW_KICK,WILD_CHARGE,FLAME_CHARGE
seviper,Seviper,71.4,137.5,90,131,1623,POISON_JAB,POISON_FANG,WRAP
swadloon,Swadloon,71.4,106.7,146.2,135,2106,BUG_BITE,ENERGY_BALL,SILVER_WIND
tyrantrum_shadow,Tyrantrum (Shadow),71.4,129,115.1,116,1724,DRAGON_TAIL,CRUNCH,ROCK_TOMB
aerodactyl_shadow,Aerodactyl (Shadow),71.3,134.4,103.3,120,1667,DRAGON_BREATH,ROCK_SLIDE,EARTH_POWER
buneary,Buneary,71.3,121.8,100.8,135,1659,QUICK_ATTACK,SWIFT,FIRE_PUNCH
pidgeotto,Pidgeotto,71.3,110.9,100.8,147,1644,WING_ATTACK,AIR_CUTTER,TWISTER
karrablast_shadow,Karrablast (Shadow),71.2,127.7,85.7,127,1390,FURY_CUTTER,X_SCISSOR,DRILL_RUN
dolliv,Dolliv,71.1,118.4,122.6,130,1890,MAGICAL_LEAF,EARTH_POWER,TRAILBLAZE
growlithe_hisuian,Growlithe (Hisuian),71.1,131.9,89.9,142,1684,EMBER,ROCK_SLIDE,FLAMETHROWER
scraggy,Scraggy,71.1,120.2,122.7,126,1861,FEINT_ATTACK,UPPER_HAND,FOUL_PLAY
bayleef_shadow,Bayleef (Shadow),71,105.5,141.5,142,2122,MAGICAL_LEAF,ANCIENT_POWER,ENERGY_BALL
