speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore
monferno,Monferno,69,,,,,EMBER,FLAMETHROWER,LOW_SWEEP,66.8,58.1,64,52.8
masquerain,Masquerain,68.9,,,,,AIR_SLASH,BUBBLE_BEAM,LUNGE,72.6,49.6,61.4,55.3
slowpoke_shadow,Slowpoke (Shadow),68.9,,,,,CONFUSION,PSYSHOCK,WATER_PULSE,67.7,55.2,68.5,56.4
staravia,Staravia,68.9,,,,,WING_ATTACK,BRAVE_BIRD,AERIAL_ACE,61.6,52.1,74.9,41.8
tyranitar_shadow,Tyranitar (Shadow),68.9,,,,,SMACK_DOWN,CRUNCH,STONE_EDGE,72.4,44.4,63.4,61
weavile,Weavile,68.9,,,,,SNARL,AVALANCHE,FOUL_PLAY,64.1,40.9,74.5,32.9
arcanine,Arcanine,68.8,,,,,SNARL,WILD_CHARGE,FLAMETHROWER,62.6,42.5,73.6,31.2
entei,Entei,68.8,,,,,FIRE_SPIN,FLAME_CHARGE,OVERHEAT,65,52.8,69.5,53.9
kangaskhan,Kangaskhan,68.8,,,,,MUD_SLAP,STOMP,CRUNCH,67.7,52.7,68.1,56.6
kricketune,Kricketune,68.8,,,,,FURY_CUTTER,X_SCISSOR,AERIAL_ACE,66.8,59.5,63.6,51.7
nidoking,Nidoking,68.8,,,,,POISON_JAB,EARTH_POWER,MEGAHORN,57.1,43.2,75.7,47.9
rapidash,Rapidash,68.8,,,,,INCINERATE,DRILL_RUN,FLAME_CHARGE,69.9,45.7,65,45.6
frillish,Frillish,68.7,,,,,HEX,ICE_BEAM,OMINOUS_WIND,66.6,55.8,66.2,50.9
lumineon,Lumineon,68.7,,,,,WATER_GUN,BLIZZARD,WATER_PULSE,58.7,50.6,77.8,62.7
sharpedo,Sharpedo,68.7,,,,,WATERFALL,CRUNCH,POISON_FANG,72.6,58.4,57.2,56.6
wartortle_shadow,Wartortle (Shadow),68.7,,,,,WATER_GUN,ICE_BEAM,HYDRO_PUMP,61.9,54.2,75.2,59.6
glaceon,Glaceon,68.6,,,,,ICE_SHARD,AVALANCHE,ICY_WIND,63.5,51.9,64.9,42.9
gothitelle,Gothitelle,68.6,,,,,CONFUSION,ROCK_SLIDE,PSYCHIC,67.2,53,71.1,56.6
gigalith,Gigalith,68.5,,,,,SMACK_DOWN,ROCK_SLIDE,SUPER_POWER,65.6,51.6,72.6,59.8
golem,Golem,68.5,,,,,MUD_SHOT,STONE_EDGE,EARTHQUAKE,56.9,36.2,75.7,41.2
metagross,Metagross,68.5,,,,,BULLET_PUNCH,METEOR_MASH,PSYCHIC,60.8,47.1,71.3,49.8
sneasel,Sneasel,68.5,,,,,ICE_SHARD,AVALANCHE,FOUL_PLAY,62.5,43.5,67.8,48.4
staravia_shadow,Staravia (Shadow),68.5,,,,,WING_ATTACK,BRAVE_BIRD,AERIAL_ACE,60.4,53.7,71.1,42.4
ninjask,Ninjask,68.4,,,,,FURY_CUTTER,SHADOW_BALL,AERIAL_ACE,63.3,49.5,69.1,39.5
slowking,Slowking,68.4,,,,,CONFUSION,PSYCHIC,BLIZZARD,65.7,50.6,71.9,59.8
smoochum,Smoochum,68.4,,,,,POWDER_SNOW,ICE_PUNCH,PSYSHOCK,67.1,62.3,70.1,34.6
cinccino,Cinccino,68.3,,,,,CHARM,AQUA_TAIL,THUNDERBOLT,71.7,58.1,58.3,63.4
dugtrio_shadow,Dugtrio (Shadow),68.3,,,,,MUD_SLAP,MUD_BOMB,STONE_EDGE,67.5,50.4,62.7,54.3
magcargo,Magcargo,68.3,,,,,EMBER,STONE_EDGE,OVERHEAT,63.2,42.4,74.7,60.8
murkrow,Murkrow,68.3,,,,,FEINT_ATTACK,DRILL_PECK,FOUL_PLAY,60.8,53.4,70.8,46.5
vibrava,Vibrava,68.3,,,,,DRAGON_BREATH,SAND_TOMB,BUG_BUZZ,69.6,63.1,60.1,58.5
clamperl,Clamperl,68.2,,,,,WATER_GUN,BODY_SLAM,ICE_BEAM,63.5,65.4,63.1,51.1
combusken,Combusken,68.2,,,,,EMBER,ROCK_SLIDE,FLAME_CHARGE,65.1,51.3,63.6,52.8
metang,Metang,68.2,,,,,METAL_CLAW,PSYSHOCK,GYRO_BALL,61.3,46.3,70.3,60
persian_alolan,Persian (Alolan),68.2,,,,,FEINT_ATTACK,FOUL_PLAY,PLAY_ROUGH,61.1,49.2,71.1,51.7
skrelp,Skrelp,68.2,,,,,WATER_GUN,AQUA_TAIL,SLUDGE_BOMB,65.6,59.5,64.2,47.5
chimecho,Chimecho,68.1,,,,,EXTRASENSORY,PSYSHOCK,SHADOW_BALL,64.7,50.9,67,47.3
gothorita,Gothorita,68.1,,,,,CONFUSION,PSYCHIC,FUTURE_SIGHT,64.7,48.7,74.4,57.2
ponyta,Ponyta,68.1,,,,,EMBER,FLAME_CHARGE,STOMP,65.4,53.4,64.9,56.6
rhyperior,Rhyperior,68.1,,,,,MUD_SLAP,ROCK_WRECKER,SURF,65.4,47.8,65,56.4
armaldo_shadow,Armaldo (Shadow),68,,,,,FURY_CUTTER,ROCK_BLAST,CROSS_POISON,68.4,59.8,64.5,36.3
kabutops,Kabutops,68,,,,,MUD_SHOT,STONE_EDGE,ANCIENT_POWER,67.8,52.7,69.5,35.3
slowbro_shadow,Slowbro (Shadow),68,,,,,CONFUSION,PSYCHIC,ICE_BEAM,67.1,46.2,68.5,61.7
braixen,Braixen,67.9,,,,,EMBER,FLAME_CHARGE,PSYSHOCK,63.9,52.4,65.9,55.8
metagross_shadow,Metagross (Shadow),67.9,,,,,BULLET_PUNCH,METEOR_MASH,PSYCHIC,61.6,48,68.3,47.9
slowbro,Slowbro,67.9,,,,,CONFUSION,PSYCHIC,ICE_BEAM,66,48.3,70.6,59.1
basculin,Basculin,67.8,,,,,WATER_GUN,AQUA_TAIL,MUDDY_WATER,65.3,60.1,64.5,49.6
quilava,Quilava,67.8,,,,,EMBER,FLAME_CHARGE,FLAMETHROWER,65.9,57.2,62.7,59.4
bulbasaur_shadow,Bulbasaur (Shadow),67.7,,,,,VINE_WHIP,POWER_WHIP,SEED_BOMB,66.6,55.5,66,39.3
heatmor,Heatmor,67.7,,,,,FIRE_SPIN,FLAMETHROWER,THUNDER_PUNCH,68.1,58.7,64.2,47.1
onix,Onix,67.7,,,,,ROCK_THROW,ROCK_SLIDE,SAND_TOMB,67.8,53,64.7,67.2
parasect,Parasect,67.7,,,,,FURY_CUTTER,X_SCISSOR,CROSS_POISON,66,51,61.9,53
rhydon,Rhydon,67.7,,,,,MUD_SLAP,STONE_EDGE,SURF,65.4,46.2,63.4,56.6
slowking_shadow,Slowking (Shadow),67.6,,,,,CONFUSION,PSYCHIC,BLIZZARD,67.4,47.1,67.8,61.7
entei_shadow,Entei (Shadow),67.4,,,,,FIRE_SPIN,FLAME_CHARGE,OVERHEAT,65.7,51.5,67.2,52.8
snover,Snover,67.4,,,,,POWDER_SNOW,ICE_BEAM,ENERGY_BALL,59.2,43.6,73.1,43.9
braviary,Braviary,67.3,,,,,AIR_SLASH,BRAVE_BIRD,CLOSE_COMBAT,60.5,48.1,73.1,47.5
weezing,Weezing,67.3,,,,,INFESTATION,SLUDGE_BOMB,SHADOW_BALL,63,51.2,70.4,39.5
aerodactyl_shadow,Aerodactyl (Shadow),67,,,,,ROCK_THROW,ROCK_SLIDE,EARTH_POWER,69.1,52.1,61.9,60.2
espurr,Espurr,67,,,,,CONFUSION,PSYSHOCK,ENERGY_BALL,67.8,51.8,66.5,53
karrablast,Karrablast,66.9,,,,,FURY_CUTTER,DRILL_RUN,X_SCISSOR,63.8,61.3,63.7,37.8
sneasel_shadow,Sneasel (Shadow),66.9,,,,,ICE_SHARD,AVALANCHE,FOUL_PLAY,62.9,41.3,63.9,46.3
magby,Magby,66.8,,,,,KARATE_CHOP,FIRE_PUNCH,BRICK_BREAK,66.5,59.5,63.4,43.1
emboar,Emboar,66.7,,,,,EMBER,BLAST_BURN,ROCK_SLIDE,61.9,48.9,65.9,52
murkrow_shadow,Murkrow (Shadow),66.6,,,,,FEINT_ATTACK,DRILL_PECK,FOUL_PLAY,58.3,50.1,70,44.8
garbodor,Garbodor,66.5,,,,,INFESTATION,BODY_SLAM,SEED_BOMB,65.3,55.8,61.9,46.7
sandslash,Sandslash,66.5,,,,,MUD_SHOT,EARTHQUAKE,BULLDOZE,55.6,41.6,77,37.2
teddiursa_shadow,Teddiursa (Shadow),66.4,,,,,LICK,CROSS_CHOP,CRUNCH,60.7,56.7,64.4,43.9
dugtrio_alolan,Dugtrio (Alolan),66.3,,,,,MUD_SLAP,MUD_BOMB,IRON_HEAD,64.4,48.3,63.1,51.5
pignite,Pignite,66.3,,,,,EMBER,FLAME_CHARGE,FLAMETHROWER,65.7,55.1,59.5,57
tyranitar,Tyranitar,66.3,,,,,SMACK_DOWN,CRUNCH,STONE_EDGE,66.8,41.6,63.6,59.4
exeggcute,Exeggcute,66.2,,,,,BULLET_SEED,SEED_BOMB,PSYCHIC,66.2,50.3,61.9,47.5
gabite,Gabite,66.2,,,,,MUD_SHOT,FLAMETHROWER,TWISTER,64.1,50.6,64.2,44.3
metang_shadow,Metang (Shadow),66.2,,,,,METAL_CLAW,PSYSHOCK,GYRO_BALL,59.5,46.6,68.6,53.2
sawk,Sawk,66.2,,,,,POISON_JAB,BODY_SLAM,FOCUS_BLAST,64.8,58,60.6,41.8
wormadam_plant,Wormadam (Plant),66.2,,,,,BUG_BITE,ENERGY_BALL,BUG_BUZZ,58.7,42.4,71.8,53.4
yanmega,Yanmega,66.2,,,,,WING_ATTACK,AERIAL_ACE,BUG_BUZZ,61.7,43.3,63.9,42.4
darumaka_galarian,Darumaka (Galarian),66.1,,,,,ICE_FANG,ICE_PUNCH,ICE_BEAM,63.8,52.8,64.4,59.8
delphox,Delphox,66.1,,,,,FIRE_SPIN,FLAME_CHARGE,PSYCHIC,63.6,45.1,64.2,51.5
exeggcute_shadow,Exeggcute (Shadow),66.1,,,,,BULLET_SEED,SEED_BOMB,PSYCHIC,64.8,54,59.5,43.3
weezing_shadow,Weezing (Shadow),66.1,,,,,INFESTATION,SLUDGE_BOMB,SHADOW_BALL,61.7,46.6,68,27.4
elekid,Elekid,66,,,,,THUNDER_SHOCK,THUNDER_PUNCH,BRICK_BREAK,65.6,56.1,60.4,42.9
salamence_shadow,Salamence (Shadow),66,,,,,DRAGON_TAIL,OUTRAGE,HYDRO_PUMP,69.9,50.3,51.6,58.1
scyther,Scyther,66,,,,,FURY_CUTTER,NIGHT_SLASH,X_SCISSOR,65,53,59.6,44.3
dusknoir_shadow,Dusknoir (Shadow),65.9,,,,,HEX,DARK_PULSE,OMINOUS_WIND,68.3,56.3,61.4,39.9
lilligant,Lilligant,65.9,,,,,CHARM,PETAL_BLIZZARD,HYPER_BEAM,69.4,55.2,49.8,62.7
exeggutor,Exeggutor,65.8,,,,,BULLET_SEED,SEED_BOMB,PSYCHIC,60.7,48.3,62.6,40.3
mr_rime,Mr. Rime,65.8,,,,,CONFUSION,ICY_WIND,PSYCHIC,68.7,53.3,62.4,49.6
snover_shadow,Snover (Shadow),65.8,,,,,POWDER_SNOW,ICE_BEAM,ENERGY_BALL,56.6,39.5,72.1,40.3
vanillish,Vanillish,65.7,,,,,FROST_BREATH,ICY_WIND,SIGNAL_BEAM,62.5,55.2,61.6,56.2
flareon,Flareon,65.6,,,,,FIRE_SPIN,SUPER_POWER,FLAMETHROWER,58,45.1,70,43.5
mienshao,Mienshao,65.6,,,,,POISON_JAB,BRICK_BREAK,GRASS_KNOT,63,55.8,62.7,37.8
pyroar,Pyroar,65.6,,,,,FIRE_FANG,FLAME_CHARGE,OVERHEAT,67.2,51.8,57.7,60.8
wormadam_sandy,Wormadam (Sandy),65.6,,,,,BUG_BITE,BUG_BUZZ,BULLDOZE,57.7,44.1,72.2,51.3
golett,Golett,65.5,,,,,MUD_SLAP,SHADOW_PUNCH,BRICK_BREAK,66,46.3,56.7,55.3
nidoking_shadow,Nidoking (Shadow),65.5,,,,,POISON_JAB,EARTH_POWER,MEGAHORN,56.9,41.6,69.3,50.3
omanyte,Omanyte,65.5,,,,,MUD_SHOT,ROCK_BLAST,BRINE,62.7,54.3,62.7,41.4
rhyhorn,Rhyhorn,65.5,,,,,MUD_SLAP,STOMP,HORN_ATTACK,66.9,47.5,58.3,58.9
stoutland,Stoutland,65.5,,,,,LICK,WILD_CHARGE,CRUNCH,52.5,47.8,72.4,43.7
mismagius_shadow,Mismagius (Shadow),65.4,,,,,HEX,SHADOW_BALL,DARK_PULSE,54.9,39.5,70,31.9
exeggutor_shadow,Exeggutor (Shadow),65.3,,,,,BULLET_SEED,SEED_BOMB,PSYCHIC,59.5,44.7,62.6,32.7
blissey,Blissey,65.2,,,,,POUND,PSYCHIC,HYPER_BEAM,54.9,48.9,77.8,57
boldore,Boldore,65.2,,,,,SMACK_DOWN,ROCK_SLIDE,BULLDOZE,64.8,44.2,62.6,56.6
misdreavus_shadow,Misdreavus (Shadow),65.2,,,,,HEX,DARK_PULSE,OMINOUS_WIND,66.6,55.1,62.4,37.6
unfezant,Unfezant,65.2,,,,,AIR_SLASH,SKY_ATTACK,HYPER_BEAM,59.8,46.8,65.4,45.2
walrein_shadow,Walrein (Shadow),65.2,,,,,WATERFALL,BLIZZARD,EARTHQUAKE,68.3,55.5,55.5,61.3
bulbasaur,Bulbasaur,65.1,,,,,VINE_WHIP,POWER_WHIP,SEED_BOMB,61,53.9,64.4,46.7
furret,Furret,65.1,,,,,QUICK_ATTACK,BRICK_BREAK,HYPER_BEAM,61.4,60.5,66,49
maractus,Maractus,65,,,,,BULLET_SEED,AERIAL_ACE,PETAL_BLIZZARD,62.3,49.8,67.7,32.9
armaldo,Armaldo,64.9,,,,,FURY_CUTTER,CROSS_POISON,ROCK_BLAST,63.9,59,60.9,40.8
frogadier,Frogadier,64.9,,,,,BUBBLE,SURF,AERIAL_ACE,60.5,57,63.1,36.9
roggenrola,Roggenrola,64.7,,,,,SMACK_DOWN,STONE_EDGE,ROCK_BLAST,62.5,42.4,62.7,54.5
archen,Archen,64.6,,,,,WING_ATTACK,DRAGON_CLAW,CRUNCH,63.5,51.8,61.1,36.7
simisear,Simisear,64.6,,,,,FIRE_SPIN,FLAMETHROWER,CRUNCH,62.9,46.9,62.1,45
aerodactyl,Aerodactyl,64.5,,,,,ROCK_THROW,ROCK_SLIDE,EARTH_POWER,62.2,48.9,65,57.5
archeops,Archeops,64.4,,,,,WING_ATTACK,DRAGON_CLAW,CRUNCH,62.3,51.3,60.9,36.5
meowstic_female,Meowstic (Female),64.4,,,,,CONFUSION,PSYCHIC,SHADOW_BALL,61.4,45.4,69.8,52.6
stunky_shadow,Stunky (Shadow),64.4,,,,,BITE,CRUNCH,SLUDGE_BOMB,65.7,53,52.1,61.3
swoobat,Swoobat,64.3,,,,,CONFUSION,AERIAL_ACE,PSYCHIC,63,48.9,65,52.4
chespin,Chespin,64.2,,,,,VINE_WHIP,BODY_SLAM,SEED_BOMB,62.2,52.8,59.5,47.9
miltank,Miltank,64.2,,,,,TACKLE,BODY_SLAM,THUNDERBOLT,56.9,51,68.6,54.7
teddiursa,Teddiursa,64.1,,,,,LICK,CROSS_CHOP,CRUNCH,60.1,53.7,61.8,43.1
aipom_shadow,Aipom (Shadow),64,,,,,SCRATCH,AERIAL_ACE,LOW_SWEEP,66.5,56.7,52.4,58.1
misdreavus,Misdreavus,63.8,,,,,HEX,DARK_PULSE,OMINOUS_WIND,63,55.2,62.9,44.6
porygon,Porygon,63.8,,,,,QUICK_ATTACK,DISCHARGE,HYPER_BEAM,58.4,56.9,65.4,46.5
lampent,Lampent,63.7,,,,,EMBER,ENERGY_BALL,FLAME_BURST,62.2,42.2,60.4,56.6
roselia,Roselia,63.7,,,,,POISON_JAB,SLUDGE_BOMB,PETAL_BLIZZARD,56.5,40.3,63.7,46.5
aron_shadow,Aron (Shadow),63.6,,,,,METAL_CLAW,BODY_SLAM,IRON_HEAD,59.5,40,62.7,53
dusknoir,Dusknoir,63.6,,,,,HEX,DARK_PULSE,OMINOUS_WIND,63.2,54.3,63.4,46.3
meowstic,Meowstic (Male),63.6,,,,,CONFUSION,PSYCHIC,THUNDERBOLT,60.2,45.6,69,52.4
geodude,Geodude,63.5,,,,,ROCK_THROW,ROCK_SLIDE,DIG,63.3,44.8,60.4,56
hippopotas,Hippopotas,63.5,,,,,BITE,BODY_SLAM,DIG,60.4,51.5,62.9,57
sandshrew_shadow,Sandshrew (Shadow),63.5,,,,,MUD_SHOT,ROCK_SLIDE,SAND_TOMB,59.8,46.6,63.7,45.4
shellos_east_sea,Shellos (East),63.5,,,,,MUD_SLAP,BODY_SLAM,MUD_BOMB,62.2,46.8,58.8,53.9
shellos_west_sea,Shellos (West),63.5,,,,,MUD_SLAP,BODY_SLAM,MUD_BOMB,62.2,46.8,58.8,53.9
dubwool,Dubwool,63.3,,,,,TACKLE,BODY_SLAM,WILD_CHARGE,54.7,47.1,70.1,50.5
whirlipede,Whirlipede,63.1,,,,,POISON_STING,SLUDGE_BOMB,SIGNAL_BEAM,60.2,46.8,62.2,45.2
lunatone,Lunatone,63,,,,,CONFUSION,ROCK_SLIDE,PSYCHIC,60.2,45.9,64.5,49.2
mr_mime_galarian,Mr. Mime (Galarian),63,,,,,CONFUSION,ICE_PUNCH,PSYCHIC,62,51.6,60.3,47.1
solrock,Solrock,63,,,,,CONFUSION,ROCK_SLIDE,PSYCHIC,60.2,45.9,64.5,49.2
walrein,Walrein,63,,,,,WATERFALL,BLIZZARD,EARTHQUAKE,61.7,51,59.5,61.5
arbok,Arbok,62.9,,,,,DRAGON_TAIL,DARK_PULSE,SLUDGE_WAVE,57.5,48.4,67,49.6
persian_shadow,Persian (Shadow),62.9,,,,,FEINT_ATTACK,NIGHT_SLASH,PLAY_ROUGH,59.9,54.3,58.3,43.5
grumpig,Grumpig,62.8,,,,,EXTRASENSORY,SHADOW_BALL,PSYCHIC,53.1,42.7,67.8,47.3
salamence,Salamence,62.8,,,,,DRAGON_TAIL,OUTRAGE,HYDRO_PUMP,64.2,47.2,55.7,55.3
yanma,Yanma,62.8,,,,,WING_ATTACK,AERIAL_ACE,SILVER_WIND,60.1,40.1,59,45.2
seel,Seel,62.7,,,,,WATER_GUN,AQUA_TAIL,ICY_WIND,59.6,54.3,59.8,53.2
porygon_z,Porygon-Z,62.6,,,,,LOCK_ON,TRI_ATTACK,ZAP_CANNON,55,43.3,66.3,22.6
donphan,Donphan,62.5,,,,,COUNTER,EARTHQUAKE,PLAY_ROUGH,53.7,37.7,69,52.6
krokorok,Krokorok,62.5,,,,,MUD_SLAP,CRUNCH,EARTHQUAKE,62.3,44.2,57.5,57.2
persian,Persian,62.3,,,,,FEINT_ATTACK,NIGHT_SLASH,RETURN,58.6,54,63.7,47.9
aron,Aron,62.2,,,,,METAL_CLAW,BODY_SLAM,IRON_HEAD,60.5,42.1,59.8,51.1
liepard,Liepard,62.2,,,,,SNARL,DARK_PULSE,PLAY_ROUGH,54,38.3,67.2,32.5
skorupi_shadow,Skorupi (Shadow),62.2,,,,,POISON_STING,CROSS_POISON,AQUA_TAIL,59,55.1,55,42.7
ambipom_shadow,Ambipom (Shadow),61.9,,,,,SCRATCH,AERIAL_ACE,LOW_SWEEP,64.5,54.5,48.3,55.3
sandshrew,Sandshrew,61.9,,,,,MUD_SHOT,ROCK_SLIDE,SAND_TOMB,57.1,44.7,64,50.3
darmanitan_galarian_standard,Darmanitan (Galarian),61.8,,,,,ICE_FANG,AVALANCHE,SUPER_POWER,62,49.6,57.2,54.7
houndour_shadow,Houndour (Shadow),61.8,,,,,EMBER,CRUNCH,FLAMETHROWER,60.8,43.8,54.2,51.5
sandslash_shadow,Sandslash (Shadow),61.8,,,,,MUD_SHOT,EARTHQUAKE,BULLDOZE,46.5,36.1,72.2,32.3
flaaffy_shadow,Flaaffy (Shadow),61.5,,,,,CHARGE_BEAM,DISCHARGE,THUNDERBOLT,54.7,33,63.2,32.9
mr_mime,Mr. Mime,61.5,,,,,CONFUSION,SHADOW_BALL,PSYCHIC,60.2,45.1,62.9,50.3
samurott,Samurott,61.5,,,,,FURY_CUTTER,MEGAHORN,HYDRO_PUMP,47.9,40.3,70.9,32.1
floatzel,Floatzel,61.4,,,,,WATERFALL,HYDRO_PUMP,AQUA_JET,64.8,53.4,50.8,55.1
houndour,Houndour,61.4,,,,,EMBER,CRUNCH,FLAMETHROWER,59.8,44.1,55,47.7
klefki,Klefki,61.4,,,,,ASTONISH,FOUL_PLAY,PLAY_ROUGH,52.2,36.2,67.2,46.5
porygon_z_shadow,Porygon-Z (Shadow),61.2,,,,,LOCK_ON,TRI_ATTACK,ZAP_CANNON,51.3,35.3,65.2,21.5
skorupi,Skorupi,61.2,,,,,POISON_STING,CROSS_POISON,AQUA_TAIL,58.9,53,55.5,48.2
dodrio,Dodrio,61.1,,,,,FEINT_ATTACK,BRAVE_BIRD,DRILL_PECK,52,44.4,63.4,37.8
mothim,Mothim,61.1,,,,,AIR_SLASH,AERIAL_ACE,BUG_BUZZ,57.2,40,58.1,44.8
beheeyem,Beheeyem,61,,,,,CONFUSION,ROCK_SLIDE,PSYCHIC,61.9,43,60.1,46.9
flaaffy,Flaaffy,60.9,,,,,CHARGE_BEAM,DISCHARGE,RETURN,52.2,36.8,62.7,38.6
clawitzer,Clawitzer,60.8,,,,,WATER_GUN,CRABHAMMER,ICE_BEAM,54,45.7,59.8,49.6
exploud,Exploud,60.8,,,,,BITE,DISARMING_VOICE,CRUNCH,57.4,46.2,58,57.9
stunky,Stunky,60.8,,,,,BITE,CRUNCH,SLUDGE_BOMB,60.7,48.1,54,57.5
xatu,Xatu,60.6,,,,,AIR_SLASH,AERIAL_ACE,FUTURE_SIGHT,59,43,59,45.2
arbok_shadow,Arbok (Shadow),60.2,,,,,DRAGON_TAIL,DARK_PULSE,SLUDGE_WAVE,59.5,46.2,58.8,50.1
fearow,Fearow,60.1,,,,,PECK,SKY_ATTACK,DRILL_RUN,54,45.6,62.4,49.2
musharna,Musharna,60.1,,,,,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM,53.5,45,62.1,39.1
camerupt,Camerupt,59.9,,,,,EMBER,OVERHEAT,EARTH_POWER,59.2,42.4,59,51.5
loudred,Loudred,59.9,,,,,BITE,STOMP,DISARMING_VOICE,56.3,45.3,57.5,56.4
trapinch_shadow,Trapinch (Shadow),59.9,,,,,MUD_SHOT,CRUNCH,SAND_TOMB,55.3,42.7,61.6,36.3
elgyem,Elgyem,59.3,,,,,CONFUSION,PSYCHIC,DARK_PULSE,61.4,41.8,56.7,48.2
pidgeotto,Pidgeotto,59.3,,,,,WING_ATTACK,AERIAL_ACE,TWISTER,54.9,44.2,58.1,45.8
sawsbuck,Sawsbuck,59.3,,,,,FEINT_ATTACK,WILD_CHARGE,MEGAHORN,52.3,39.5,60.8,45
girafarig,Girafarig,59.2,,,,,CONFUSION,PSYCHIC,THUNDERBOLT,56.5,40.4,61.9,49.6
aipom,Aipom,59.1,,,,,SCRATCH,AERIAL_ACE,RETURN,60.2,48.4,51.6,56.8
goldeen,Goldeen,59,,,,,MUD_SHOT,AQUA_TAIL,HORN_ATTACK,56.8,52.2,52.7,40.1
raticate,Raticate,59,,,,,QUICK_ATTACK,HYPER_FANG,RETURN,47.6,42.2,65.5,34.4
clauncher,Clauncher,58.9,,,,,WATER_GUN,CRABHAMMER,AQUA_JET,49.8,45,61.4,46.3
drilbur,Drilbur,58.9,,,,,MUD_SLAP,DRILL_RUN,ROCK_TOMB,59.8,43.9,52.2,52.4
trapinch,Trapinch,58.9,,,,,MUD_SHOT,CRUNCH,RETURN,54.1,48.9,58.1,24.7
cubone_shadow,Cubone (Shadow),58.7,,,,,MUD_SLAP,BONE_CLUB,BULLDOZE,57.1,42.9,53.6,50.5
sigilyph,Sigilyph,58.7,,,,,AIR_SLASH,ANCIENT_POWER,SIGNAL_BEAM,55.8,43.5,54.2,44.8
absol,Absol,58.6,,,,,SNARL,DARK_PULSE,MEGAHORN,49.1,33.2,65,27
cacturne,Cacturne,58.4,,,,,POISON_JAB,GRASS_KNOT,PAYBACK,50.7,39.7,57.3,38.2
jynx,Jynx,58.4,,,,,CONFUSION,AVALANCHE,ICE_PUNCH,55.8,42.2,56,44.1
cubone,Cubone,58.3,,,,,MUD_SLAP,BONE_CLUB,RETURN,56.1,39.2,56.2,51.7
pupitar_shadow,Pupitar (Shadow),58.2,,,,,BITE,CRUNCH,ANCIENT_POWER,59.5,42.4,48,53
runerigus,Runerigus,58.1,,,,,ASTONISH,SHADOW_BALL,SAND_TOMB,55.2,40.9,57.3,45.2
starmie,Starmie,58.1,,,,,WATER_GUN,PSYCHIC,ICE_BEAM,53.8,43.6,58.5,49.2
swanna,Swanna,58.1,,,,,AIR_SLASH,HURRICANE,ICE_BEAM,54.4,40.7,58.8,48.4
drowzee_shadow,Drowzee (Shadow),57.8,,,,,CONFUSION,PSYSHOCK,PSYCHIC,55.2,43.6,57,45.8
noivern,Noivern,57.8,,,,,AIR_SLASH,HURRICANE,PSYCHIC,54.4,39.5,58.3,48.8
drowzee,Drowzee,57.7,,,,,CONFUSION,PSYSHOCK,RETURN,52.9,40.6,60.8,45.8
octillery,Octillery,57.6,,,,,WATER_GUN,OCTAZOOKA,AURORA_BEAM,54.9,45,55.5,50.1
volbeat,Volbeat,57.6,,,,,STRUGGLE_BUG,THUNDERBOLT,SIGNAL_BEAM,50.7,36.2,64.9,43.9
snubbull_shadow,Snubbull (Shadow),57.5,,,,,BITE,CRUNCH,BRICK_BREAK,58.7,48.1,49,51.5
watchog,Watchog,57.5,,,,,BITE,HYPER_FANG,GRASS_KNOT,55.5,43.9,50.6,55.8
ambipom,Ambipom,57.4,,,,,SCRATCH,AERIAL_ACE,RETURN,59.9,49.6,45.9,53.6
totodile,Totodile,57.4,,,,,WATER_GUN,CRUNCH,AQUA_JET,50.7,49.6,56.3,44.8
illumise,Illumise,57.3,,,,,STRUGGLE_BUG,BUG_BUZZ,SILVER_WIND,52.3,38.5,60.4,46.3
koffing,Koffing,57.3,,,,,INFESTATION,DARK_PULSE,SLUDGE_BOMB,51,39.7,58.5,31
mesprit,Mesprit,57.3,,,,,CONFUSION,FUTURE_SIGHT,BLIZZARD,56.8,44.4,53.1,51.1
absol_shadow,Absol (Shadow),57,,,,,SNARL,DARK_PULSE,MEGAHORN,44.1,30.9,68.8,23.6
seadra_shadow,Seadra (Shadow),56.8,,,,,DRAGON_BREATH,HYDRO_PUMP,BLIZZARD,58.3,48,44,51.1
eevee,Eevee,56.6,,,,,QUICK_ATTACK,BODY_SLAM,LAST_RESORT,52.3,49,53.1,39.5
beautifly,Beautifly,56.2,,,,,INFESTATION,BUG_BUZZ,SILVER_WIND,51.3,34.8,57.2,28.7
herdier,Herdier,56.2,,,,,LICK,THUNDERBOLT,PLAY_ROUGH,45.2,39.8,64.5,44.3
nosepass_shadow,Nosepass (Shadow),56.1,,,,,SPARK,ROCK_SLIDE,ROCK_BLAST,53.2,39.5,54.9,38.4
pupitar,Pupitar,56,,,,,BITE,CRUNCH,ANCIENT_POWER,55,40.6,50.4,50.9
buneary,Buneary,55.8,,,,,QUICK_ATTACK,FIRE_PUNCH,SWIFT,51,51.2,55.2,36.5
throh,Throh,55.7,,,,,LOW_KICK,BODY_SLAM,FOCUS_BLAST,51,41,57.3,44.1
nosepass,Nosepass,55.5,,,,,SPARK,ROCK_SLIDE,ROCK_BLAST,54.1,39.1,52.7,42.7
snubbull,Snubbull,55.5,,,,,BITE,CRUNCH,BRICK_BREAK,55.2,46.9,50.6,50.1
