speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2
haunter,Haunter,77.2,161.1,85.5,101,1392,SHADOW_CLAW,SHADOW_PUNCH,ICE_PUNCH
larvesta,Larvesta,77.2,130.8,99.7,131,1710,EMBER,FLAME_WHEEL,BUG_BUZZ
poliwrath_shadow,Poliwrath (Shadow),77.2,115.8,122,137,1936,COUNTER,SCALD,ICY_WIND
scolipede_shadow,Scolipede (Shadow),77.2,131.7,120.3,107,1698,POISON_STING,AQUA_TAIL,X_SCISSOR
starmie_shadow,Starmie (Shadow),77.2,133.1,122,104,1690,PSYWAVE,SURF,POWER_GEM
suicune_shadow,Suicune (Shadow),77.2,107.1,139.9,136,2039,ICE_FANG,BUBBLE_BEAM,SCALD
weezing,Weezing,77.2,117.5,140.2,116,1913,ROLLOUT,SLUDGE_BOMB,SHADOW_BALL
ariados,Ariados,77.1,124.2,103.8,140,1806,POISON_STING,LUNGE,TRAILBLAZE
gabite,Gabite,77.1,128.7,102.4,132,1741,MUD_SHOT,TWISTER,DIG
gabite_shadow,Gabite (Shadow),77.1,128.7,102.4,132,1741,MUD_SHOT,TWISTER,DIG
galvantula_shadow,Galvantula (Shadow),77.1,138.2,96.4,122,1627,VOLT_SWITCH,DISCHARGE,LUNGE
regirock_shadow,Regirock (Shadow),77.1,105.7,178.4,111,2095,LOCK_ON,STONE_EDGE,FOCUS_BLAST
shiftry_shadow,Shiftry (Shadow),77.1,133.4,88,143,1680,SNARL,LEAF_BLADE,FOUL_PLAY
typhlosion_hisuian,Typhlosion (Hisuian),77.1,139.6,106.8,108,1611,EMBER,SHADOW_BALL,WILD_CHARGE
articuno_shadow,Articuno (Shadow),77,115.1,136.9,123,1939,POWDER_SNOW,TRIPLE_AXEL,HURRICANE
zygarde,Zygarde (50% Forme),76.9,114.1,128.3,133,1948,DRAGON_TAIL,CRUNCH,EARTHQUAKE
armaldo_shadow,Armaldo (Shadow),76.8,133.9,109.1,115,1680,FURY_CUTTER,ROCK_BLAST,LIQUIDATION
golduck_shadow,Golduck (Shadow),76.8,124.1,112.1,129,1797,CONFUSION,CROSS_CHOP,LIQUIDATION
ledian,Ledian,76.8,101.3,162.5,134,2208,BUG_BITE,DYNAMIC_PUNCH,AERIAL_ACE
chimecho,Chimecho,76.7,119.5,120.8,130,1879,ASTONISH,PSYSHOCK,SHADOW_BALL
conkeldurr_shadow,Conkeldurr (Shadow),76.7,134,93.8,133,1673,COUNTER,DYNAMIC_PUNCH,BRUTAL_SWING
floatzel,Floatzel,76.7,143.8,81.7,133,1564,WATERFALL,AQUA_JET,SWIFT
growlithe_shadow,Growlithe (Shadow),76.7,126.8,90.7,135,1555,EMBER,FLAME_WHEEL,BODY_SLAM
litleo,Litleo,76.7,121.5,105.7,144,1852,INCINERATE,FLAME_CHARGE,CRUNCH
vibrava,Vibrava,76.7,125.2,95.7,127,1523,DRAGON_BREATH,SAND_TOMB,BUG_BUZZ
arcanine_shadow,Arcanine (Shadow),76.6,132,102.5,125,1693,FIRE_FANG,WILD_CHARGE,PSYCHIC_FANGS
deoxys_defense,Deoxys (Defense),76.6,101,221.4,98,2193,COUNTER,PSYCHO_BOOST,THUNDERBOLT
escavalier,Escavalier,76.6,132.1,117.6,108,1679,BUG_BITE,DRILL_RUN,RAZOR_SHELL
flapple,Flapple,76.6,138.1,100.1,117,1618,DRAGON_BREATH,SEED_BOMB,DRAGON_PULSE
golem_alolan,Golem (Alolan),76.6,125.1,122.2,117,1791,VOLT_SWITCH,WILD_CHARGE,ROCK_BLAST
muk_alolan,Muk (Alolan),76.6,115.8,111.7,148,1916,POISON_JAB,DARK_PULSE,ACID_SPRAY
registeel_shadow,Registeel (Shadow),76.6,95.4,188.9,127,2291,LOCK_ON,FOCUS_BLAST,ZAP_CANNON
bewear,Bewear,76.5,129.6,87.1,153,1729,SHADOW_CLAW,SUPER_POWER,STOMP
crawdaunt,Crawdaunt,76.5,144.7,98.3,109,1552,WATERFALL,NIGHT_SLASH,SCALD
servine_shadow,Servine (Shadow),76.5,105.8,140.3,142,2110,VINE_WHIP,GRASS_KNOT,WRAP
venomoth,Venomoth,76.5,127,107.5,129,1763,PSYWAVE,POISON_FANG,BUG_BUZZ
crocalor,Crocalor,76.4,119.4,105.7,148,1869,INCINERATE,CRUNCH,FLAMETHROWER
grimer_shadow,Grimer (Shadow),76.4,122.7,86.8,171,1824,POISON_JAB,SLUDGE,MUD_BOMB
meganium_shadow,Meganium (Shadow),76.4,110.8,139,131,2018,VINE_WHIP,FRENZY_PLANT,EARTHQUAKE
oinkologne,Oinkologne,76.3,117.6,101.5,159,1901,TACKLE,BODY_SLAM,TRAILBLAZE
corvisquire,Corvisquire,76.2,118.1,104.7,153,1893,PECK,SKY_ATTACK,PAYBACK
kricketune,Kricketune,76.2,127.7,89.5,153,1751,FURY_CUTTER,X_SCISSOR,AERIAL_ACE
metagross,Metagross,76.2,132.7,122,104,1686,SHADOW_CLAW,METEOR_MASH,EARTHQUAKE
baxcalibur,Baxcalibur,76.1,135.6,95.7,127,1650,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW
golduck,Golduck,76.1,124.1,112.1,129,1797,CONFUSION,CROSS_CHOP,LIQUIDATION
kangaskhan,Kangaskhan,76.1,114.5,110.8,153,1944,LOW_KICK,BRICK_BREAK,CRUNCH
muk_shadow,Muk (Shadow),76.1,115.8,111.7,148,1916,POISON_JAB,THUNDER_PUNCH,DARK_PULSE
pumpkaboo_average,Pumpkaboo (Average),76.1,114.2,115.9,126,1670,ASTONISH,FOUL_PLAY,GRASS_KNOT
skarmory,Skarmory,76.1,105.5,166.5,121,2127,AIR_SLASH,BRAVE_BIRD,SKY_ATTACK
slowpoke,Slowpoke,76.1,104.1,94.9,186,1840,CONFUSION,PSYSHOCK,WATER_PULSE
torterra_shadow,Torterra (Shadow),76.1,119.9,117,133,1867,MUD_SLAP,FRENZY_PLANT,SAND_TOMB
zoroark_hisuian,Zoroark (Hisuian),76.1,163.4,87.5,96,1374,SHADOW_CLAW,SHADOW_BALL,FOUL_PLAY
celesteela,Celesteela,76,119.5,120.7,130,1877,AIR_SLASH,BODY_SLAM,IRON_HEAD
raticate_alolan_shadow,Raticate (Alolan) (Shadow),76,107,130.1,150,2091,QUICK_ATTACK,CRUNCH,HYPER_BEAM
sandygast,Sandygast,76,113.4,111.7,135,1712,ASTONISH,SHADOW_BALL,SAND_TOMB
mienshao,Mienshao,75.9,158.9,84.8,105,1415,FORCE_PALM,BRUTAL_SWING,GRASS_KNOT
palpitoad,Palpitoad,75.9,116.2,102.9,161,1927,MUD_SHOT,WATER_PULSE,EARTH_POWER
arcanine,Arcanine,75.8,132,102.5,125,1693,FIRE_FANG,WILD_CHARGE,PSYCHIC_FANGS
hitmontop,Hitmontop,75.8,121.2,149.8,102,1853,COUNTER,CLOSE_COMBAT,TRIPLE_AXEL
magmar,Magmar,75.8,135.1,107.6,114,1659,KARATE_CHOP,FIRE_PUNCH,SCORCHING_SANDS
regice,Regice,75.8,104.5,179.9,114,2144,LOCK_ON,BLIZZARD,THUNDER
escavalier_shadow,Escavalier (Shadow),75.7,132.1,117.6,108,1679,BUG_BITE,DRILL_RUN,RAZOR_SHELL
zangoose,Zangoose,75.7,144.7,87.7,122,1550,FURY_CUTTER,CLOSE_COMBAT,NIGHT_SLASH
heatran_shadow,Heatran (Shadow),75.6,130.7,115.4,110,1661,FIRE_SPIN,MAGMA_STORM,STONE_EDGE
rapidash,Rapidash,75.6,133.6,111.5,112,1670,INCINERATE,FLAME_CHARGE,WILD_CHARGE
aipom_shadow,Aipom (Shadow),75.5,124.3,106.7,135,1792,ASTONISH,SWIFT,AERIAL_ACE
rapidash_shadow,Rapidash (Shadow),75.5,133.6,111.5,112,1670,INCINERATE,FLAME_CHARGE,WILD_CHARGE
venomoth_shadow,Venomoth (Shadow),75.5,127,107.5,129,1763,PSYWAVE,POISON_FANG,BUG_BUZZ
kilowattrel,Kilowattrel,75.4,143.2,92.5,118,1563,THUNDER_SHOCK,ACROBATICS,AERIAL_ACE
magmortar_shadow,Magmortar (Shadow),75.4,140.8,104.5,108,1589,KARATE_CHOP,FIRE_PUNCH,THUNDERBOLT
staravia,Staravia,75.4,131.9,91.5,135,1631,WING_ATTACK,BRAVE_BIRD,FLY
quilladin,Quilladin,75.3,114.9,130.2,130,1947,VINE_WHIP,BODY_SLAM,ENERGY_BALL
swoobat,Swoobat,75.3,126.6,101.6,138,1777,CONFUSION,FLY,PSYCHIC_FANGS
cacturne_shadow,Cacturne (Shadow),75.2,147.2,85,121,1516,SUCKER_PUNCH,TRAILBLAZE,DYNAMIC_PUNCH
frigibax,Frigibax,75.2,125.2,84.8,149,1583,DRAGON_BREATH,AVALANCHE,DRAGON_CLAW
golett,Golett,75.2,119.3,89.9,141,1513,ASTONISH,SHADOW_PUNCH,BRICK_BREAK
monferno_shadow,Monferno (Shadow),75.2,129.6,96,139,1731,EMBER,FLAME_WHEEL,LOW_SWEEP
aipom,Aipom,75.1,124.3,106.7,135,1792,ASTONISH,SWIFT,AERIAL_ACE
celebi,Celebi,75.1,120.4,119.3,129,1855,CONFUSION,AURA_SPHERE,LEAF_STORM
conkeldurr,Conkeldurr,75.1,134,93.8,133,1673,COUNTER,DYNAMIC_PUNCH,BRUTAL_SWING
decidueye,Decidueye,75.1,127.8,115.2,119,1754,LEAFAGE,FRENZY_PLANT,SPIRIT_SHACKLE
eelektrik,Eelektrik,75.1,122.3,110,136,1831,ACID,DISCHARGE,CRUNCH
kleavor,Kleavor,75.1,143.6,104.5,104,1561,FURY_CUTTER,X_SCISSOR,ROCK_SLIDE
linoone_galarian_shadow,Linoone (Galarian) (Shadow),75.1,114.1,111.7,154,1965,SNARL,BODY_SLAM,DIG
xatu,Xatu,75.1,132.2,107.9,119,1698,PECK,PSYSHOCK,AERIAL_ACE
cacturne,Cacturne,75,147.2,85,121,1516,SUCKER_PUNCH,TRAILBLAZE,DYNAMIC_PUNCH
chatot,Chatot,75,139.6,78.4,147,1610,PECK,SKY_ATTACK,HEAT_WAVE
cinderace,Cinderace,75,139,99.4,117,1617,FIRE_SPIN,BLAST_BURN,PYRO_BALL
lampent_shadow,Lampent (Shadow),75,132.5,99,129,1692,EMBER,HEAT_WAVE,ENERGY_BALL
ledian_shadow,Ledian (Shadow),75,101.3,162.5,134,2208,BUG_BITE,DYNAMIC_PUNCH,AERIAL_ACE
braixen,Braixen,74.9,130.5,106.9,123,1718,EMBER,PSYSHOCK,FLAME_CHARGE
electabuzz_shadow,Electabuzz (Shadow),74.9,132.1,112.5,114,1696,THUNDER_SHOCK,THUNDER_PUNCH,THUNDERBOLT
parasect,Parasect,74.9,124.1,118.2,123,1807,FURY_CUTTER,X_SCISSOR,CROSS_POISON
probopass,Probopass,74.9,95.9,203.1,119,2320,SPARK,ROCK_SLIDE,ZAP_CANNON
quilladin_shadow,Quilladin (Shadow),74.9,114.9,130.2,130,1947,VINE_WHIP,BODY_SLAM,ENERGY_BALL
sawk_shadow,Sawk (Shadow),74.9,140.3,97.3,117,1599,LOW_KICK,BRICK_BREAK,BODY_SLAM
magby,Magby,74.7,139.4,95.7,120,1603,KARATE_CHOP,FIRE_PUNCH,BRICK_BREAK
pinsir_shadow,Pinsir (Shadow),74.7,139.6,112.6,102,1604,FURY_CUTTER,CLOSE_COMBAT,X_SCISSOR
kabuto_shadow,Kabuto (Shadow),74.6,134.4,129.4,96,1672,MUD_SHOT,AQUA_JET,ROCK_TOMB
pancham,Pancham,74.6,123.3,99.3,149,1826,LOW_KICK,BODY_SLAM,CRUNCH
pumpkaboo_small,Pumpkaboo (Small),74.6,115.1,116.8,119,1600,ASTONISH,FOUL_PLAY,GRASS_KNOT
weezing_shadow,Weezing (Shadow),74.6,117.6,139.5,116,1905,ROLLOUT,SLUDGE_BOMB,SHADOW_BALL
delphox_shadow,Delphox (Shadow),74.5,132.6,115.6,110,1687,FIRE_SPIN,PSYSHOCK,BLAST_BURN
pawmo,Pawmo,74.5,136.1,81.5,142,1576,THUNDER_SHOCK,WILD_CHARGE,THUNDER_PUNCH
tauros_combat,Tauros (Combat),74.5,127.8,120.6,114,1759,DOUBLE_KICK,CLOSE_COMBAT,TRAILBLAZE
wyrdeer,Wyrdeer,74.5,126.6,95.5,146,1767,CONFUSION,STOMP,WILD_CHARGE
electabuzz,Electabuzz,74.4,130.8,113.2,115,1704,THUNDER_SHOCK,THUNDER_PUNCH,RETURN
hatterene,Hatterene,74.4,142.1,115,96,1570,PSYCHO_CUT,PSYSHOCK,POWER_WHIP
mudsdale,Mudsdale,74.4,123.5,107.1,136,1800,MUD_SLAP,BODY_SLAM,EARTHQUAKE
slurpuff,Slurpuff,74.4,116,119.4,139,1926,FAIRY_WIND,PLAY_ROUGH,ENERGY_BALL
fraxure,Fraxure,74.3,144.2,91.5,118,1558,DRAGON_TAIL,AQUA_TAIL,NIGHT_SLASH
grimer_alolan_shadow,Grimer (Alolan) (Shadow),74.3,122.7,86.8,171,1824,POISON_JAB,CRUNCH,SLUDGE_BOMB
hitmonlee_shadow,Hitmonlee (Shadow),74.3,141.8,118.9,94,1586,LOW_KICK,BLAZE_KICK,BRICK_BREAK
scyther,Scyther,74.3,134.8,109.4,113,1668,FURY_CUTTER,X_SCISSOR,NIGHT_SLASH
shiftry,Shiftry,74.3,133.4,88,143,1680,SNARL,LEAF_BLADE,FOUL_PLAY
absol_shadow,Absol (Shadow),74.2,156.6,83.9,109,1434,PSYCHO_CUT,BRUTAL_SWING,MEGAHORN
charmeleon_shadow,Charmeleon (Shadow),74.2,126.6,109.4,128,1774,EMBER,FIRE_PUNCH,FLAMETHROWER
kecleon,Kecleon,74.2,115.5,142.2,118,1940,SUCKER_PUNCH,AERIAL_ACE,ICE_BEAM
slowpoke_shadow,Slowpoke (Shadow),74.2,104.1,94.9,186,1840,CONFUSION,PSYSHOCK,WATER_PULSE
heatran,Heatran,74.1,132.9,112.2,113,1687,FIRE_SPIN,MAGMA_STORM,STONE_EDGE
kabuto,Kabuto,74.1,134.4,129.4,96,1672,MUD_SHOT,AQUA_JET,ROCK_TOMB
linoone_galarian,Linoone (Galarian),74.1,114.1,111.7,154,1965,SNARL,BODY_SLAM,DIG
appletun,Appletun,74,116.5,102.5,161,1924,ASTONISH,SEED_BOMB,OUTRAGE
emboar_shadow,Emboar (Shadow),74,137.8,80.4,147,1631,EMBER,BLAST_BURN,HEAT_WAVE
krookodile,Krookodile,74,133.1,98,129,1685,MUD_SLAP,SAND_TOMB,CRUNCH
muk_alolan_shadow,Muk (Alolan) (Shadow),74,115.8,111.7,148,1916,POISON_JAB,DARK_PULSE,ACID_SPRAY
nidoking_shadow,Nidoking (Shadow),74,129.4,105.2,127,1731,FURY_CUTTER,SAND_TOMB,MEGAHORN
staraptor,Staraptor,74,140.3,90.8,125,1594,WING_ATTACK,FLY,CLOSE_COMBAT
volcanion,Volcanion,74,135.5,117.4,103,1640,INCINERATE,SCALD,OVERHEAT
emboar,Emboar,73.9,137.8,80.4,147,1631,EMBER,BLAST_BURN,HEAT_WAVE
magmortar,Magmortar,73.9,140.8,104.5,108,1589,KARATE_CHOP,FIRE_PUNCH,THUNDERBOLT
sandshrew,Sandshrew,73.9,118.4,113.4,127,1707,SAND_ATTACK,SAND_TOMB,ROCK_TOMB
staravia_shadow,Staravia (Shadow),73.9,131.9,91.5,135,1631,WING_ATTACK,BRAVE_BIRD,FLY
corsola,Corsola,73.8,108.5,142,134,2066,BUBBLE,POWER_GEM,ROCK_BLAST
grafaiai,Grafaiai,73.8,134.2,107.7,115,1664,MUD_SLAP,POISON_FANG,SLUDGE_BOMB
metagross_shadow,Metagross (Shadow),73.8,132.7,122,104,1686,SHADOW_CLAW,METEOR_MASH,EARTHQUAKE
ponyta_shadow,Ponyta (Shadow),73.8,133.5,108.2,116,1676,EMBER,FLAME_WHEEL,STOMP
serperior_shadow,Serperior (Shadow),73.8,110.2,142.2,130,2038,VINE_WHIP,FRENZY_PLANT,LEAF_TORNADO
croconaw,Croconaw,73.7,117.7,120,135,1908,WATER_GUN,ICE_PUNCH,WATER_PULSE
growlithe,Growlithe,73.7,126.8,90.7,135,1555,EMBER,FLAME_WHEEL,BODY_SLAM
manectric,Manectric,73.7,142.4,91.3,121,1574,THUNDER_FANG,PSYCHIC_FANGS,WILD_CHARGE
mr_mime,Mr. Mime,73.7,131.5,144.2,90,1709,PSYWAVE,SHADOW_BALL,PSYCHIC
pinsir,Pinsir,73.7,139.6,112.6,102,1604,FURY_CUTTER,CLOSE_COMBAT,X_SCISSOR
sandaconda,Sandaconda,73.7,123,132,112,1820,MUD_SLAP,WRAP,EARTH_POWER
sneasler_shadow,Sneasler (Shadow),73.7,145.4,94.7,112,1543,SHADOW_CLAW,CLOSE_COMBAT,X_SCISSOR
lugia_shadow,Lugia (Shadow),73.6,104.2,164.3,124,2125,DRAGON_TAIL,FLY,AEROBLAST
sandshrew_shadow,Sandshrew (Shadow),73.6,118.4,113.4,127,1707,SAND_ATTACK,SAND_TOMB,ROCK_TOMB
staraptor_shadow,Staraptor (Shadow),73.6,140.3,90.8,125,1594,WING_ATTACK,FLY,CLOSE_COMBAT
ceruledge,Ceruledge,73.5,136.3,114,106,1648,INCINERATE,SHADOW_BALL,HEAT_WAVE
delphox,Delphox,73.5,132.6,115.6,110,1687,FIRE_SPIN,PSYSHOCK,BLAST_BURN
drifloon,Drifloon,73.5,110.9,79.8,186,1647,HEX,SHADOW_BALL,ICY_WIND
drifloon_shadow,Drifloon (Shadow),73.5,110.9,79.8,186,1647,HEX,SHADOW_BALL,ICY_WIND
hydrapple,Hydrapple,73.5,122.2,110.7,136,1841,DRAGON_TAIL,SEED_BOMB,OUTRAGE
regieleki,Regieleki,73.5,149.8,82.5,119,1472,VOLT_SWITCH,THUNDER_CAGE,HYPER_BEAM
weepinbell,Weepinbell,73.5,137.9,84.8,139,1627,ACID,POWER_WHIP,SEED_BOMB
wormadam_sandy,Wormadam (Sandy),73.5,110,144.8,128,2040,SUCKER_PUNCH,BUG_BUZZ,BULLDOZE
armaldo,Armaldo,73.4,133.9,109.1,115,1680,FURY_CUTTER,ROCK_BLAST,LIQUIDATION
prinplup,Prinplup,73.4,118.6,117,136,1889,BUBBLE,ICY_WIND,HYDRO_PUMP
aerodactyl,Aerodactyl,73.3,134.4,103.3,120,1667,DRAGON_BREATH,ROCK_SLIDE,EARTH_POWER
hitmontop_shadow,Hitmontop (Shadow),73.3,121.2,149.8,102,1853,COUNTER,CLOSE_COMBAT,TRIPLE_AXEL
sneasler,Sneasler,73.3,145.4,94.7,112,1543,SHADOW_CLAW,CLOSE_COMBAT,X_SCISSOR
hattrem,Hattrem,73.2,122.7,115.7,128,1818,CONFUSION,PSYSHOCK,DAZZLING_GLEAM
monferno,Monferno,73.2,129.6,96,139,1731,EMBER,FLAME_WHEEL,LOW_SWEEP
houndstone,Houndstone,73.1,120.3,130.3,119,1866,LICK,SHADOW_BALL,PSYCHIC_FANGS
leafeon,Leafeon,73.1,128.1,133.9,102,1750,QUICK_ATTACK,LEAF_BLADE,LAST_RESORT
moltres,Moltres,73.1,136.7,103.6,115,1631,WING_ATTACK,FLY,HEAT_WAVE
skarmory_shadow,Skarmory (Shadow),73.1,105.5,166.5,121,2127,AIR_SLASH,BRAVE_BIRD,SKY_ATTACK
slowpoke_galarian,Slowpoke (Galarian),73.1,104.1,94.9,186,1840,CONFUSION,PSYSHOCK,SURF
bayleef,Bayleef,73,105.5,141.5,142,2122,MAGICAL_LEAF,ANCIENT_POWER,ENERGY_BALL
combusken,Combusken,73,130.3,100.8,131,1723,EMBER,ROCK_SLIDE,FLAME_CHARGE
combusken_shadow,Combusken (Shadow),73,130.3,100.8,131,1723,EMBER,ROCK_SLIDE,FLAME_CHARGE
elekid,Elekid,73,126,97.4,120,1474,THUNDER_SHOCK,THUNDER_PUNCH,BRICK_BREAK
geodude_alolan_shadow,Geodude (Alolan) (Shadow),73,123.5,123.5,113,1724,VOLT_SWITCH,ROCK_TOMB,ROCK_SLIDE
grovyle,Grovyle,73,136.3,103.2,117,1647,QUICK_ATTACK,LEAF_BLADE,AERIAL_ACE
nidoking,Nidoking,73,129.4,105.2,127,1731,FURY_CUTTER,SAND_TOMB,MEGAHORN
hitmonlee,Hitmonlee,72.9,141.8,118.9,94,1586,LOW_KICK,BLAZE_KICK,BRICK_BREAK
moltres_shadow,Moltres (Shadow),72.9,139.9,102,112,1599,WING_ATTACK,FLY,HEAT_WAVE
smoochum,Smoochum,72.9,141.1,89,120,1509,POWDER_SNOW,PSYSHOCK,ICE_PUNCH
tangrowth,Tangrowth,72.9,120.7,112.7,136,1852,VINE_WHIP,POWER_WHIP,ROCK_SLIDE
articuno_galarian,Articuno (Galarian),72.8,134.1,110.9,112,1667,PSYCHO_CUT,FLY,BRAVE_BIRD
durant,Durant,72.7,135.2,122.4,100,1656,BUG_BITE,X_SCISSOR,STONE_EDGE
lampent,Lampent,72.7,132.5,99,129,1692,EMBER,HEAT_WAVE,ENERGY_BALL
seismitoad,Seismitoad,72.7,120.3,100.8,154,1869,MUD_SHOT,EARTH_POWER,SLUDGE_BOMB
wobbuffet,Wobbuffet,72.7,63,101.6,333,2134,COUNTER,RETURN,MIRROR_COAT
croconaw_shadow,Croconaw (Shadow),72.6,117.7,120,135,1908,WATER_GUN,ICE_PUNCH,WATER_PULSE
haunter_shadow,Haunter (Shadow),72.6,161.1,85.5,101,1392,SHADOW_CLAW,ICE_PUNCH,SHADOW_BALL
golem_shadow,Golem (Shadow),72.5,125.1,122.2,117,1791,MUD_SLAP,STONE_EDGE,ROCK_BLAST
tauros_blaze,Tauros (Blaze),72.5,127.8,120.6,114,1759,DOUBLE_KICK,FLAME_CHARGE,TRAILBLAZE
tyrunt,Tyrunt,72.5,126.6,107.8,129,1763,DRAGON_TAIL,ROCK_TOMB,STOMP
zebstrika_shadow,Zebstrika (Shadow),72.5,137.7,95.4,124,1630,LOW_KICK,WILD_CHARGE,DISCHARGE
cryogonal,Cryogonal,72.4,115.8,137.9,121,1935,ICE_SHARD,TRIPLE_AXEL,NIGHT_SLASH
granbull_shadow,Granbull (Shadow),72.4,135.3,88.3,139,1662,CHARM,CLOSE_COMBAT,CRUNCH
beartic,Beartic,72.3,135.4,94,130,1657,POWDER_SNOW,ICE_PUNCH,LIQUIDATION
swellow,Swellow,72.3,135.9,99.9,121,1645,WING_ATTACK,BRAVE_BIRD,AERIAL_ACE
tirtouga,Tirtouga,72.3,114.3,132.4,130,1970,WATER_GUN,SURF,BODY_SLAM
basculin,Basculin,72.2,133.9,97.1,129,1679,WATER_GUN,AQUA_TAIL,AQUA_JET
pyroar,Pyroar,72.2,135,97.9,126,1667,INCINERATE,FLAME_CHARGE,DARK_PULSE
sawk,Sawk,72.2,140.3,97.3,117,1599,LOW_KICK,BRICK_BREAK,BODY_SLAM
slowking,Slowking,72.2,113.4,120.9,144,1975,CONFUSION,SURF,BLIZZARD
absol,Absol,72.1,156.6,83.9,109,1434,PSYCHO_CUT,BRUTAL_SWING,MEGAHORN
espurr,Espurr,72.1,113.4,108.3,145,1783,CONFUSION,PSYSHOCK,ENERGY_BALL
mudbray,Mudbray,72.1,129.8,98.6,134,1717,MUD_SLAP,BODY_SLAM,EARTHQUAKE
dialga_shadow,Dialga (Shadow),72,139.4,107,106,1581,DRAGON_BREATH,IRON_HEAD,DRACO_METEOR
geodude_alolan,Geodude (Alolan),72,123.5,123.5,113,1724,VOLT_SWITCH,ROCK_TOMB,ROCK_SLIDE
mantyke,Mantyke,72,100.8,163,120,1973,BUBBLE,WATER_PULSE,AERIAL_ACE
pignite,Pignite,72,127.3,87,158,1751,EMBER,ROCK_TOMB,FLAME_CHARGE
probopass_shadow,Probopass (Shadow),72,97.3,198.9,119,2305,SPARK,ROCK_SLIDE,ZAP_CANNON
bouffalant,Bouffalant,71.9,118.8,115.8,137,1888,MUD_SHOT,STOMP,MEGAHORN
tangrowth_shadow,Tangrowth (Shadow),71.9,120.7,112.7,136,1852,VINE_WHIP,POWER_WHIP,ROCK_SLIDE
ivysaur,Ivysaur,71.8,118.7,121,131,1883,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB
floette,Floette,71.7,114.2,134.5,128,1967,VINE_WHIP,DAZZLING_GLEAM,PSYCHIC
tyrantrum,Tyrantrum,71.7,129,115.1,116,1724,DRAGON_TAIL,ROCK_TOMB,CRUNCH
brionne,Brionne,71.6,125.8,117,121,1783,CHARM,AQUA_JET,DISARMING_VOICE
delcatty,Delcatty,71.6,111.9,116.8,153,2000,CHARM,WILD_CHARGE,DISARMING_VOICE
flareon,Flareon,71.5,142.2,109.9,100,1564,EMBER,SUPER_POWER,HEAT_WAVE
mismagius,Mismagius,71.5,131.6,123.6,104,1693,HEX,SHADOW_BALL,DARK_PULSE
aggron,Aggron,71.3,116.6,155.7,106,1925,DRAGON_TAIL,ROCK_TOMB,THUNDER
carkol,Carkol,71.3,97,141.5,168,2308,SMACK_DOWN,ROCK_SLIDE,FLAME_CHARGE
sharpedo_shadow,Sharpedo (Shadow),71.3,166.6,64,126,1345,WATERFALL,CRUNCH,POISON_FANG
charmeleon,Charmeleon,71.2,126.6,109.4,128,1774,EMBER,FIRE_PUNCH,RETURN
pidgeotto_shadow,Pidgeotto (Shadow),71.2,110.9,100.8,147,1644,WING_ATTACK,AIR_CUTTER,TWISTER
misdreavus_shadow,Misdreavus (Shadow),71.1,123,120.8,122,1814,ASTONISH,SHADOW_SNEAK,DARK_PULSE
shellos,Shellos,71.1,99.1,100.8,166,1660,MUD_SLAP,BODY_SLAM,WATER_PULSE
aerodactyl_shadow,Aerodactyl (Shadow),71,134.4,103.3,120,1667,DRAGON_BREATH,ROCK_SLIDE,EARTH_POWER
karrablast_shadow,Karrablast (Shadow),71,127.7,85.7,127,1390,FURY_CUTTER,X_SCISSOR,DRILL_RUN
misdreavus,Misdreavus,71,123,120.8,122,1814,PSYWAVE,SHADOW_SNEAK,DARK_PULSE
zebstrika,Zebstrika,71,137.7,95.4,124,1630,LOW_KICK,WILD_CHARGE,FLAME_CHARGE
landorus_incarnate,Landorus (Incarnate),70.9,140.2,100.8,113,1599,MUD_SHOT,ROCK_SLIDE,EARTH_POWER
ponyta,Ponyta,70.9,133.5,108.2,116,1676,EMBER,FLAME_WHEEL,STOMP
swadloon,Swadloon,70.9,106.7,146.2,135,2106,BUG_BITE,ENERGY_BALL,SILVER_WIND
tirtouga_shadow,Tirtouga (Shadow),70.9,114.3,132.4,130,1970,WATER_GUN,SURF,BODY_SLAM
hitmonchan_shadow,Hitmonchan (Shadow),70.8,128.9,137.4,98,1736,COUNTER,ICE_PUNCH,THUNDER_PUNCH
huntail,Huntail,70.8,130.8,125.6,104,1709,WATER_GUN,AQUA_TAIL,CRUNCH
scraggy,Scraggy,70.8,120.2,122.7,126,1861,FEINT_ATTACK,UPPER_HAND,FOUL_PLAY
darumaka_shadow,Darumaka (Shadow),70.7,131.9,82.3,157,1706,FIRE_FANG,FIRE_PUNCH,FLAME_CHARGE
spritzee,Spritzee,70.7,105,107.5,168,1898,CHARM,THUNDERBOLT,DRAINING_KISS
chansey,Chansey,70.6,63,120.1,421,3188,ZEN_HEADBUTT,DAZZLING_GLEAM,PSYCHIC
heatmor,Heatmor,70.6,134.6,92.6,134,1671,FIRE_SPIN,THUNDER_PUNCH,FLAMETHROWER
bayleef_shadow,Bayleef (Shadow),70.5,105.5,141.5,142,2122,MAGICAL_LEAF,ANCIENT_POWER,ENERGY_BALL
darumaka,Darumaka,70.5,131.9,82.3,157,1706,FIRE_FANG,FIRE_PUNCH,FLAME_CHARGE
