speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore
butterfree_shadow,Butterfree (Shadow),56.7,126.6,112.5,124,1769,CONFUSION,BUG_BUZZ,PSYCHIC,58.7,37.9,48,48.2
gorebyss,Gorebyss,56.4,136.2,121,100,1649,CONFUSION,WATER_PULSE,PSYCHIC,54.5,37.5,55.4,46.1
simipour,Simipour,56.4,135.9,95.8,126,1642,WATER_GUN,CRUNCH,SURF,43.1,34.1,54.5,34.1
popplio,Popplio,56.2,113.4,99.1,127,1429,WATER_GUN,AQUA_TAIL,AQUA_JET,51.5,41.7,49.8,30.9
clauncher,Clauncher,56.1,103.3,110.9,127,1456,WATER_GUN,AQUA_JET,CRABHAMMER,47.2,40.9,52.9,33
sunflora,Sunflora,55.8,128.7,102.1,132,1736,BULLET_SEED,SLUDGE_BOMB,LEAF_STORM,43.6,19.7,61.6,23.7
bulbasaur,Bulbasaur,55.7,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB,44.1,27,56.4,26.6
volbeat,Volbeat,55.5,111.4,136.2,133,2019,TACKLE,THUNDERBOLT,BUG_BUZZ,39.9,26.1,70,34.1
ferroseed,Ferroseed,55.4,81.5,142.8,119,1386,METAL_CLAW,GYRO_BALL,RETURN,44.3,29.2,61.4,35.4
chespin_shadow,Chespin (Shadow),55.1,105,101.6,136,1452,VINE_WHIP,BODY_SLAM,SEED_BOMB,52.3,40.1,49.4,26.9
totodile,Totodile,55.1,110.9,104.1,127,1468,WATER_GUN,AQUA_JET,CRUNCH,44.9,37.3,50.6,30.1
dottler,Dottler,55,85.7,144.5,127,1573,CONFUSION,PSYCHIC,BUG_BUZZ,48.9,31.3,59,40.5
maractus,Maractus,54.9,135.5,95.2,128,1652,BULLET_SEED,AERIAL_ACE,PETAL_BLIZZARD,43.6,33.3,57.6,22.1
roselia,Roselia,54.9,138.5,105.9,110,1615,POISON_JAB,SLUDGE_BOMB,PETAL_BLIZZARD,47.6,28,50,42.1
clawitzer,Clawitzer,54.8,134.4,110.5,112,1664,SMACK_DOWN,CRABHAMMER,DARK_PULSE,55,36.2,43.7,52
corphish_shadow,Corphish (Shadow),54.6,131,95.7,117,1469,BUBBLE,AQUA_JET,RAZOR_SHELL,54.8,39.8,54.1,20.5
rowlet,Rowlet,54.2,98.3,95.7,154,1450,LEAFAGE,SEED_BOMB,ENERGY_BALL,50.9,29.7,51.2,33
toedscool,Toedscool,54,94.1,137.8,113,1466,MUD_SLAP,SEED_BOMB,EARTH_POWER,46.7,26.2,52.9,37.8
deerling,Deerling,53.9,109.2,96.6,142,1499,TACKLE,WILD_CHARGE,TRAILBLAZE,44.4,32.7,54.8,35.4
piplup,Piplup,53.8,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND,47.9,37,48.2,20.5
piplup_shadow,Piplup (Shadow),53.6,106.7,98.3,131,1374,BUBBLE,DRILL_PECK,ICY_WIND,41.8,29.4,48.2,17.8
frogadier_shadow,Frogadier (Shadow),53.4,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE,39.5,31.3,44,25.8
lilligant_hisuian,Lilligant (Hisuian),53.4,133.4,107.7,117,1683,BULLET_SEED,PETAL_BLIZZARD,UPPER_HAND,40.7,22.6,56.6,28.8
totodile_shadow,Totodile (Shadow),53.2,110.9,104.1,127,1468,WATER_GUN,AQUA_JET,CRUNCH,43.1,36.3,44.4,29.6
drizzile,Drizzile,53.1,137.8,92.1,128,1626,WATER_GUN,SURF,WATER_PULSE,42.5,31.8,48.4,33.6
frogadier,Frogadier,53,134.4,100.8,123,1668,BUBBLE,SURF,AERIAL_ACE,40.2,32.2,48.2,24.5
chespin,Chespin,52.3,105,101.6,136,1452,VINE_WHIP,BODY_SLAM,SEED_BOMB,50.9,34.4,45.2,28.2
bulbasaur_shadow,Bulbasaur (Shadow),52,111.7,105.8,120,1420,VINE_WHIP,SLUDGE_BOMB,POWER_WHIP,41.2,22.9,53.8,25.6
breloom,Breloom,51.7,149.9,96.7,103,1494,FORCE_PALM,DYNAMIC_PUNCH,GRASS_KNOT,46.6,22.6,46.5,41.3
corphish,Corphish,51.1,131,95.7,117,1469,BUBBLE,AQUA_JET,RAZOR_SHELL,51.5,37.3,49.8,20.8
turtwig,Turtwig,50.9,112.6,105,135,1597,TACKLE,BODY_SLAM,SEED_BOMB,42.5,32.9,47.2,28.5
tatsugiri,Tatsugiri,50.7,137.4,108.1,109,1619,WATER_GUN,OUTRAGE,SURF,43.1,29.1,46.5,34.1
turtwig_shadow,Turtwig (Shadow),50.5,112.6,105,135,1597,TACKLE,BODY_SLAM,SEED_BOMB,41.5,28.9,46.6,26.4
krabby,Krabby,50.4,148,111.2,92,1515,BUBBLE,RAZOR_SHELL,WATER_PULSE,47.4,29.5,46.5,20
krabby_shadow,Krabby (Shadow),50.4,148,111.2,92,1515,BUBBLE,RAZOR_SHELL,WATER_PULSE,47.4,29.5,46.5,20
lombre,Lombre,50.4,106.7,112.6,142,1706,BUBBLE,GRASS_KNOT,SCALD,34.4,21,58.1,23.4
ferroseed_shadow,Ferroseed (Shadow),48.8,81.5,142.8,119,1386,METAL_CLAW,GYRO_BALL,IRON_HEAD,39,27.5,50.6,30.9
inteleon,Inteleon,47.5,153.4,89,107,1462,WATER_GUN,SHADOW_BALL,SURF,41.7,29.2,40,32
anorith_shadow,Anorith (Shadow),45.9,145.4,92,115,1540,STRUGGLE_BUG,ANCIENT_POWER,CROSS_POISON,41.2,25.1,27.7,29
accelgor,Accelgor,45.7,143.2,84.9,129,1569,ACID,BUG_BUZZ,SIGNAL_BEAM,32.1,23.2,48.7,23.2
cherrim_overcast,Cherrim (Overcast),44,121.8,116.2,130,1843,BULLET_SEED,DAZZLING_GLEAM,SOLAR_BEAM,32,17.7,44.5,21.6
accelgor_shadow,Accelgor (Shadow),43.7,143.2,84.9,129,1569,ACID,BUG_BUZZ,SIGNAL_BEAM,34.4,23.1,40.5,24
anorith,Anorith,43.4,145.4,92,115,1540,STRUGGLE_BUG,ANCIENT_POWER,CROSS_POISON,35.7,22.9,29.4,25.6
lilligant,Lilligant,40.9,136.5,105.8,114,1649,MAGICAL_LEAF,PETAL_BLIZZARD,HYPER_BEAM,41.2,20,31.5,34.9
skiddo,Skiddo,30.3,115.9,98.3,151,1722,ROCK_SMASH,ROCK_SLIDE,SEED_BOMB,23.3,13.6,32.4,19.4
